Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1851,1,13,51,43.5,10.6,6.4
1851,1,14,52,47,11.1,8.3
1851,1,15,50,41,10,5
1851,1,16,52,40,11.1,4.4
1851,1,17,54,43,12.2,6.1
1851,1,18,48,40,8.9,4.4
1851,1,19,51,46,10.6,7.8
1851,1,20,50.5,47,10.3,8.3
1851,1,21,52,36,11.1,2.2
1851,1,22,41,35,5,1.7
1851,1,23,49,38,9.4,3.3
1851,1,24,50,47,10,8.3
1851,1,25,49,37,9.4,2.8
1851,1,26,48,36,8.9,2.2
1851,1,27,45.5,37,7.5,2.8
1851,1,28,50,41,10,5
1851,1,29,53,41,11.7,5
1851,1,30,51,37,10.6,2.8
1851,1,31,42.5,36,5.8,2.2
1851,2,1,48,36,8.9,2.2
1851,2,2,42,33,5.6,0.6
1851,2,3,42,36,5.6,2.2
1851,2,4,50,32.5,10,0.3
1851,2,5,51,36,10.6,2.2
1851,2,6,51.5,35,10.8,1.7
1851,2,7,50,38,10,3.3
1851,2,8,52,44,11.1,6.7
1851,2,9,54,41,12.2,5
1851,2,10,53,46.5,11.7,8.1
1851,2,11,53,48,11.7,8.9
1851,2,12,51,45,10.6,7.2
1851,2,13,50.5,45,10.3,7.2
1851,2,14,52,43,11.1,6.1
1851,2,15,52,45,11.1,7.2
1851,2,16,54,46,12.2,7.8
1851,2,17,51,46,10.6,7.8
1851,2,18,54,46.5,12.2,8.1
1851,2,19,51.5,50,10.8,10
1851,2,20,52,43,11.1,6.1
1851,2,21,52,36,11.1,2.2
1851,2,22,48,39,8.9,3.9
1851,2,23,50.5,39,10.3,3.9
1851,2,24,51,48.5,10.6,9.2
1851,2,25,51,46,10.6,7.8
1851,2,26,49,45,9.4,7.2
1851,2,27,49,42,9.4,5.6
1851,2,28,49,41,9.4,5
1851,3,1,45.5,34,7.5,1.1
1851,3,2,46,35,7.8,1.7
1851,3,3,50,35,10,1.7
1851,3,4,50,43.5,10,6.4
1851,3,5,51,45,10.6,7.2
1851,3,6,54,39,12.2,3.9
1851,3,7,52.5,34.5,11.4,1.4
1851,3,8,51,36,10.6,2.2
1851,3,9,51.5,36.5,10.8,2.5
1851,3,10,50.5,35,10.3,1.7
1851,3,11,49,37,9.4,2.8
1851,3,12,51,42,10.6,5.6
1851,3,13,51.5,39,10.8,3.9
1851,3,14,51,35,10.6,1.7
1851,3,15,52,41,11.1,5
1851,3,16,54,43,12.2,6.1
1851,3,17,52,45,11.1,7.2
1851,3,18,54,46.5,12.2,8.1
1851,3,19,53,46,11.7,7.8
1851,3,20,52.5,43.5,11.4,6.4
1851,3,21,50,43,10,6.1
1851,3,22,51,47,10.6,8.3
1851,3,23,54,40.5,12.2,4.7
1851,3,24,53.5,41,11.9,5
1851,3,25,56,41.5,13.3,5.3
1851,3,26,56.5,39,13.6,3.9
1851,3,27,53,43.5,11.7,6.4
1851,3,28,56,43.5,13.3,6.4
1851,3,29,54,44,12.2,6.7
1851,3,30,52.5,40.5,11.4,4.7
1851,3,31,53,36,11.7,2.2
1851,4,1,51,42,10.6,5.6
1851,4,2,52,45,11.1,7.2
1851,4,3,55,48,12.8,8.9
1851,4,4,60,42,15.6,5.6
1851,4,5,56,46,13.3,7.8
1851,4,6,52.5,44.5,11.4,6.9
1851,4,7,55,44.5,12.8,6.9
1851,4,8,52,44,11.1,6.7
1851,4,9,48,37,8.9,2.8
1851,4,10,52,43,11.1,6.1
1851,4,11,54,40.5,12.2,4.7
1851,4,12,52,39,11.1,3.9
1851,4,13,53.5,41,11.9,5
1851,4,14,52,43,11.1,6.1
1851,4,15,50.5,42,10.3,5.6
1851,4,16,51,45,10.6,7.2
1851,4,17,52,48,11.1,8.9
1851,4,18,55,47,12.8,8.3
1851,4,19,55.5,45,13.1,7.2
1851,4,20,56,47,13.3,8.3
1851,4,21,53,45,11.7,7.2
1851,4,22,55.5,45,13.1,7.2
1851,4,23,60,43,15.6,6.1
1851,4,24,58,42,14.4,5.6
1851,4,25,61,42,16.1,5.6
1851,4,26,58,46,14.4,7.8
1851,4,27,55,37,12.8,2.8
1851,4,28,50,36,10,2.2
1851,4,29,53,37,11.7,2.8
1851,4,30,53,41,11.7,5
1851,5,1,57,42.5,13.9,5.8
1851,5,2,58,41,14.4,5
1851,5,3,60,44,15.6,6.7
1851,5,4,58,39,14.4,3.9
1851,5,5,51,39,10.6,3.9
1851,5,6,57,40,13.9,4.4
1851,5,7,58,44,14.4,6.7
1851,5,8,57.5,47,14.2,8.3
1851,5,9,55.5,44.5,13.1,6.9
1851,5,10,55.5,47,13.1,8.3
1851,5,11,55.5,48.5,13.1,9.2
1851,5,12,63,48,17.2,8.9
1851,5,13,65.5,47,18.6,8.3
1851,5,14,61.5,51.5,16.4,10.8
1851,5,15,57,51,13.9,10.6
1851,5,16,58,50,14.4,10
1851,5,17,63,52,17.2,11.1
1851,5,18,64,50.5,17.8,10.3
1851,5,19,61,47.5,16.1,8.6
1851,5,20,62.5,48,16.9,8.9
1851,5,21,62,50,16.7,10
1851,5,22,69,50,20.6,10
1851,5,23,68,53.5,20,11.9
1851,5,24,65,52,18.3,11.1
1851,5,25,63.5,55,17.5,12.8
1851,5,26,69,50,20.6,10
1851,5,27,62,47,16.7,8.3
1851,5,28,61,47,16.1,8.3
1851,5,29,68.5,47,20.3,8.3
1851,5,30,68,50,20,10
1851,5,31,66,54,18.9,12.2
1851,6,1,68.5,51,20.3,10.6
1851,6,2,71,48.5,21.7,9.2
1851,6,3,68,52.5,20,11.4
1851,6,4,67,43,19.4,6.1
1851,6,5,57.5,45,14.2,7.2
1851,6,6,60,45,15.6,7.2
1851,6,7,56.5,47,13.6,8.3
1851,6,8,60,53.5,15.6,11.9
1851,6,9,62.5,50,16.9,10
1851,6,10,61,50,16.1,10
1851,6,11,60,41,15.6,5
1851,6,12,57,49,13.9,9.4
1851,6,13,61.5,52,16.4,11.1
1851,6,14,64,51,17.8,10.6
1851,6,15,66,53,18.9,11.7
1851,6,16,60,53.5,15.6,11.9
1851,6,17,64.5,47.5,18.1,8.6
1851,6,18,66,52,18.9,11.1
1851,6,19,68,54,20,12.2
1851,6,20,70.5,55,21.4,12.8
1851,6,21,67,55,19.4,12.8
1851,6,22,69,50,20.6,10
1851,6,23,59.5,47,15.3,8.3
1851,6,24,63.5,52,17.5,11.1
1851,6,25,65,56,18.3,13.3
1851,6,26,65,56,18.3,13.3
1851,6,27,65,57,18.3,13.9
1851,6,28,67,57,19.4,13.9
1851,6,29,69,59,20.6,15
1851,6,30,69,57,20.6,13.9
1851,7,1,71,60.5,21.7,15.8
1851,7,2,76,50,24.4,10
1851,7,3,67,60,19.4,15.6
1851,7,4,61,55.5,16.1,13.1
1851,7,5,65.5,52,18.6,11.1
1851,7,6,64,52,17.8,11.1
1851,7,7,64,55.5,17.8,13.1
1851,7,8,63,57,17.2,13.9
1851,7,9,65,53,18.3,11.7
1851,7,10,62,56,16.7,13.3
1851,7,11,65,51,18.3,10.6
1851,7,12,67.5,57.5,19.7,14.2
1851,7,13,72,59,22.2,15
1851,7,14,65,55,18.3,12.8
1851,7,15,66,53,18.9,11.7
1851,7,16,69,59,20.6,15
1851,7,17,69,59.5,20.6,15.3
1851,7,18,67,49,19.4,9.4
1851,7,19,68.5,49,20.3,9.4
1851,7,20,65,54,18.3,12.2
1851,7,21,68,51.5,20,10.8
1851,7,22,65,52.5,18.3,11.4
1851,7,23,66,57,18.9,13.9
1851,7,24,64,58,17.8,14.4
1851,7,25,67.5,58,19.7,14.4
1851,7,26,69,56,20.6,13.3
1851,7,27,68,52.5,20,11.4
1851,7,28,65,57,18.3,13.9
1851,7,29,66,55,18.9,12.8
1851,7,30,68,56,20,13.3
1851,7,31,68.5,56,20.3,13.3
1851,8,1,68,60,20,15.6
1851,8,2,70.5,59,21.4,15
1851,8,3,60,59,15.6,15
1851,8,4,68,61,20,16.1
1851,8,5,72,56.5,22.2,13.6
1851,8,6,67,58.5,19.4,14.7
1851,8,7,63,55,17.2,12.8
1851,8,8,65,51.5,18.3,10.8
1851,8,9,68.5,54.5,20.3,12.5
1851,8,10,70,58,21.1,14.4
1851,8,11,69,61.5,20.6,16.4
1851,8,12,71.5,59,21.9,15
1851,8,13,68,60,20,15.6
1851,8,14,68.5,62,20.3,16.7
1851,8,15,72.5,57,22.5,13.9
1851,8,16,70,60.5,21.1,15.8
1851,8,17,69,61,20.6,16.1
1851,8,18,73,56,22.8,13.3
1851,8,19,71,62,21.7,16.7
1851,8,20,68,62,20,16.7
1851,8,21,67,62,19.4,16.7
1851,8,22,71,62,21.7,16.7
1851,8,23,67.5,59.5,19.7,15.3
1851,8,24,68,55,20,12.8
1851,8,25,66,51,18.9,10.6
1851,8,26,68,58,20,14.4
1851,8,27,69,56,20.6,13.3
1851,8,28,63,54,17.2,12.2
1851,8,29,67,52,19.4,11.1
1851,8,30,64,50,17.8,10
1851,8,31,66,48,18.9,8.9
1851,9,1,65.5,56,18.6,13.3
1851,9,2,66,60,18.9,15.6
1851,9,3,72.5,62.5,22.5,16.9
1851,9,4,73,59,22.8,15
1851,9,5,72,60,22.2,15.6
1851,9,6,67.5,58.5,19.7,14.7
1851,9,7,66.5,52,19.2,11.1
1851,9,8,63.5,56.5,17.5,13.6
1851,9,9,65.5,57,18.6,13.9
1851,9,10,68,57,20,13.9
1851,9,11,65.5,54,18.6,12.2
1851,9,12,65,57.5,18.3,14.2
1851,9,13,58.5,54,14.7,12.2
1851,9,14,64.5,53,18.1,11.7
1851,9,15,64,53,17.8,11.7
1851,9,16,65,55.5,18.3,13.1
1851,9,17,64,53,17.8,11.7
1851,9,18,65,54,18.3,12.2
1851,9,19,68,55.5,20,13.1
1851,9,20,66,56,18.9,13.3
1851,9,21,67.5,59,19.7,15
1851,9,22,65,60.5,18.3,15.8
1851,9,23,68,57.5,20,14.2
1851,9,24,71.5,58,21.9,14.4
1851,9,25,65.5,51,18.6,10.6
1851,9,26,57.5,44.5,14.2,6.9
1851,9,27,56,45,13.3,7.2
1851,9,28,56,46,13.3,7.8
1851,9,29,62,51,16.7,10.6
1851,9,30,63,52.5,17.2,11.4
1851,10,1,62.5,49.5,16.9,9.7
1851,10,2,61,48,16.1,8.9
1851,10,3,62.5,49,16.9,9.4
1851,10,4,61,49,16.1,9.4
1851,10,5,57,48,13.9,8.9
1851,10,6,57,47,13.9,8.3
1851,10,7,60,51,15.6,10.6
1851,10,8,62,49,16.7,9.4
1851,10,9,60,52,15.6,11.1
1851,10,10,61,58,16.1,14.4
1851,10,11,62,56,16.7,13.3
1851,10,12,60,48,15.6,8.9
1851,10,13,59.5,50,15.3,10
1851,10,14,62,50,16.7,10
1851,10,15,60,46,15.6,7.8
1851,10,16,55.5,42.5,13.1,5.8
1851,10,17,56,42.5,13.3,5.8
1851,10,18,59,46.5,15,8.1
1851,10,19,60,57,15.6,13.9
1851,10,20,60,55,15.6,12.8
1851,10,21,60,55,15.6,12.8
1851,10,22,60,55.5,15.6,13.1
1851,10,23,61,53,16.1,11.7
1851,10,24,57,54,13.9,12.2
1851,10,25,56,54,13.3,12.2
1851,10,26,55,53.5,12.8,11.9
1851,10,27,50.5,49,10.3,9.4
1851,10,28,52,49,11.1,9.4
1851,10,29,48,42,8.9,5.6
1851,10,30,47,40,8.3,4.4
1851,10,31,50,37.5,10,3.1
1851,11,1,48.5,40,9.2,4.4
1851,11,2,48,42,8.9,5.6
1851,11,3,45,37,7.2,2.8
1851,11,4,48,41.5,8.9,5.3
1851,11,5,44,33.5,6.7,0.8
1851,11,6,47,36.5,8.3,2.5
1851,11,7,56.5,49,13.6,9.4
1851,11,8,55,51.5,12.8,10.8
1851,11,9,59,47.5,15,8.6
1851,11,10,54,48,12.2,8.9
1851,11,11,52,40,11.1,4.4
1851,11,12,45,43,7.2,6.1
1851,11,13,46,44,7.8,6.7
1851,11,14,46.5,43,8.1,6.1
1851,11,15,54,42,12.2,5.6
1851,11,16,49,46,9.4,7.8
1851,11,17,40,36.5,4.4,2.5
1851,11,18,43,38,6.1,3.3
1851,11,19,53,41,11.7,5
1851,11,20,48,46,8.9,7.8
1851,11,21,48,39,8.9,3.9
1851,11,22,46,43,7.8,6.1
1851,11,23,51,44,10.6,6.7
1851,11,24,45,40,7.2,4.4
1851,11,25,45,39,7.2,3.9
1851,11,26,45.5,37,7.5,2.8
1851,11,27,46,36,7.8,2.2
1851,11,28,39,34.5,3.9,1.4
1851,11,29,39,28,3.9,-2.2
1851,11,30,42,34,5.6,1.1
1851,12,1,46,40,7.8,4.4
1851,12,2,42,35,5.6,1.7
1851,12,3,39,33.5,3.9,0.8
1851,12,4,46.5,37.5,8.1,3.1
1851,12,5,51,45,10.6,7.2
1851,12,6,51,47,10.6,8.3
1851,12,7,52,50,11.1,10
1851,12,8,47.5,45.5,8.6,7.5
1851,12,9,54,45,12.2,7.2
1851,12,10,53,52,11.7,11.1
1851,12,11,48.5,46,9.2,7.8
1851,12,12,49,45,9.4,7.2
1851,12,13,42,36,5.6,2.2
1851,12,14,40,38,4.4,3.3
1851,12,15,49.5,40.5,9.7,4.7
1851,12,16,51.5,45,10.8,7.2
1851,12,17,50,49,10,9.4
1851,12,18,51,48,10.6,8.9
1851,12,19,49.5,44,9.7,6.7
1851,12,20,52.5,48,11.4,8.9
1851,12,21,45,42,7.2,5.6
1851,12,22,41,38.5,5,3.6
1851,12,23,43,34.5,6.1,1.4
1851,12,24,48,42,8.9,5.6
1851,12,25,48,46,8.9,7.8
1851,12,26,49,46.5,9.4,8.1
1851,12,27,44,43,6.7,6.1
1851,12,28,43,38,6.1,3.3
1851,12,29,44,39,6.7,3.9
1851,12,30,43,43,6.1,6.1
1851,12,31,42,42,5.6,5.6
