Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1856,10,30,58.5,52.8,14.7,11.6
1856,10,31,63,40.5,17.2,4.7
1856,11,1,55.4,34.5,13,1.4
1856,11,2,56.7,36.8,13.7,2.7
1856,11,3,58.6,46,14.8,7.8
1856,11,4,55.2,46,12.9,7.8
1856,11,5,62,33.7,16.7,0.9
1856,11,6,58.2,39.7,14.6,4.3
1856,11,7,51.3,23.3,10.7,-4.8
1856,11,8,51.2,30.7,10.7,-0.7
1856,11,9,47,44,8.3,6.7
1856,11,10,51.2,37.8,10.7,3.2
1856,11,11,43.5,30.7,6.4,-0.7
1856,11,12,44.2,33.6,6.8,0.9
1856,11,13,46,35.3,7.8,1.8
1856,11,14,48.3,37.1,9.1,2.8
1856,11,15,44.6,32.6,7,0.3
1856,11,16,48.2,34.7,9,1.5
1856,11,17,49.1,35.6,9.5,2
1856,11,18,52,38.6,11.1,3.7
1856,11,19,47.7,37,8.7,2.8
1856,11,20,51.5,45.8,10.8,7.7
1856,11,21,52.2,47.1,11.2,8.4
1856,11,22,54,48.4,12.2,9.1
1856,11,23,53.4,50.8,11.9,10.4
1856,11,24,54.2,48.5,12.3,9.2
1856,11,25,51.5,38.8,10.8,3.8
1856,11,26,51.4,33.1,10.8,0.6
1856,11,27,52,41.2,11.1,5.1
1856,11,28,46.5,31.9,8.1,-0.1
1856,11,29,41.9,25,5.5,-3.9
1856,11,30,36,26.1,2.2,-3.3
1856,12,1,36.2,26.6,2.3,-3
1856,12,2,36.2,30.4,2.3,-0.9
1856,12,3,36.6,32.3,2.6,0.2
1856,12,4,41,28.8,5,-1.8
1856,12,5,48.4,27.8,9.1,-2.3
1856,12,6,54.8,41.8,12.7,5.4
1856,12,7,58.7,53.5,14.8,11.9
1856,12,8,57.5,49,14.2,9.4
1856,12,9,59.5,49.9,15.3,9.9
1856,12,10,56.4,42.9,13.6,6.1
1856,12,11,56.4,38.6,13.6,3.7
1856,12,12,50,40.1,10,4.5
1856,12,13,47.7,33.1,8.7,0.6
1856,12,14,46.2,37.3,7.9,2.9
1856,12,15,44.7,30.6,7.1,-0.8
1856,12,16,42,29.3,5.6,-1.5
1856,12,17,47,38.6,8.3,3.7
1856,12,18,49.1,39.3,9.5,4.1
1856,12,19,45.2,32.3,7.3,0.2
1856,12,20,47.4,41.8,8.6,5.4
1856,12,21,50.2,44.7,10.1,7.1
1856,12,22,46.9,44.2,8.3,6.8
1856,12,23,48,31.1,8.9,-0.5
1856,12,24,48,33.5,8.9,0.8
1856,12,25,40.3,30.1,4.6,-1.1
1856,12,26,40.3,27.8,4.6,-2.3
1856,12,27,34,24.1,1.1,-4.4
1856,12,28,30.8,26.3,-0.7,-3.2
1856,12,29,37.5,26.8,3.1,-2.9
1856,12,30,47.5,38.1,8.6,3.4
1856,12,31,50.2,46.9,10.1,8.3
1857,1,1,53,47.2,11.7,8.4
1857,1,2,51.2,38.2,10.7,3.4
1857,1,3,47.2,39.9,8.4,4.4
1857,1,4,46,34.1,7.8,1.2
1857,1,5,39.8,32.4,4.3,0.2
1857,1,6,34.4,32.6,1.3,0.3
1857,1,7,38,34,3.3,1.1
1857,1,8,45.9,38,7.7,3.3
1857,1,9,53.7,36.3,12.1,2.4
1857,1,10,56.4,42.3,13.6,5.7
1857,1,11,48.5,41.3,9.2,5.2
1857,1,12,44,31.3,6.7,-0.4
1857,1,13,43.5,34.9,6.4,1.6
1857,1,14,41.2,27.8,5.1,-2.3
1857,1,15,46.6,30.8,8.1,-0.7
1857,1,16,46.3,35.5,7.9,1.9
1857,1,17,46.8,38,8.2,3.3
1857,1,18,50.3,44,10.2,6.7
1857,1,19,56.1,38.1,13.4,3.4
1857,1,20,47.4,34.8,8.6,1.6
1857,1,21,40,28.8,4.4,-1.8
1857,1,22,40.4,32.5,4.7,0.3
1857,1,23,46,35.6,7.8,2
1857,1,24,40.2,32.5,4.6,0.3
1857,1,25,41.7,36.9,5.4,2.7
1857,1,26,41.7,31.4,5.4,-0.3
1857,1,27,41.5,28.1,5.3,-2.2
1857,1,28,41.6,26.1,5.3,-3.3
1857,1,29,41.7,17.5,5.4,-8.1
1857,1,30,37.2,22.1,2.9,-5.5
1857,1,31,40.5,29.6,4.7,-1.3
1857,2,1,35.9,27.8,2.2,-2.3
1857,2,2,44.2,35.6,6.8,2
1857,2,3,40,33.2,4.4,0.7
1857,2,4,36,22.6,2.2,-5.2
1857,2,5,46,30.3,7.8,-0.9
1857,2,6,50.2,43,10.1,6.1
1857,2,7,51.2,42.5,10.7,5.8
1857,2,8,44.7,34.3,7.1,1.3
1857,2,9,48.4,38.3,9.1,3.5
1857,2,10,49.2,36.6,9.6,2.6
1857,2,11,48,38.8,8.9,3.8
1857,2,12,45.4,31.4,7.4,-0.3
1857,2,13,49.8,39.1,9.9,3.9
1857,2,14,51,42.3,10.6,5.7
1857,2,15,52.7,24.6,11.5,-4.1
1857,2,16,44.5,36.2,6.9,2.3
1857,2,17,55.8,41.3,13.2,5.2
1857,2,18,55.2,29.6,12.9,-1.3
1857,2,19,51.2,35.1,10.7,1.7
1857,2,20,47.6,38.1,8.7,3.4
1857,2,21,54.2,35.8,12.3,2.1
1857,2,22,54.2,47.5,12.3,8.6
1857,2,23,54.5,32.3,12.5,0.2
1857,2,24,53,31.3,11.7,-0.4
1857,2,25,57,38.1,13.9,3.4
1857,2,26,48.2,25.1,9,-3.8
1857,2,27,53,43.3,11.7,6.3
1857,2,28,57.2,41.2,14,5.1
1857,3,1,NA,NA,NA,NA
1857,3,2,NA,NA,NA,NA
1857,3,3,NA,NA,NA,NA
1857,3,4,NA,NA,NA,NA
1857,3,5,NA,NA,NA,NA
1857,3,6,NA,NA,NA,NA
1857,3,7,NA,NA,NA,NA
1857,3,8,NA,NA,NA,NA
1857,3,9,NA,NA,NA,NA
1857,3,10,NA,NA,NA,NA
1857,3,11,NA,NA,NA,NA
1857,3,12,NA,NA,NA,NA
1857,3,13,NA,NA,NA,NA
1857,3,14,NA,NA,NA,NA
1857,3,15,NA,NA,NA,NA
1857,3,16,NA,NA,NA,NA
1857,3,17,NA,NA,NA,NA
1857,3,18,NA,NA,NA,NA
1857,3,19,NA,NA,NA,NA
1857,3,20,NA,NA,NA,NA
1857,3,21,NA,NA,NA,NA
1857,3,22,NA,NA,NA,NA
1857,3,23,NA,NA,NA,NA
1857,3,24,NA,NA,NA,NA
1857,3,25,NA,NA,NA,NA
1857,3,26,NA,NA,NA,NA
1857,3,27,NA,NA,NA,NA
1857,3,28,NA,NA,NA,NA
1857,3,29,NA,NA,NA,NA
1857,3,30,NA,NA,NA,NA
1857,3,31,NA,NA,NA,NA
1857,4,1,NA,NA,NA,NA
1857,4,2,NA,NA,NA,NA
1857,4,3,NA,NA,NA,NA
1857,4,4,NA,NA,NA,NA
1857,4,5,NA,NA,NA,NA
1857,4,6,NA,NA,NA,NA
1857,4,7,NA,NA,NA,NA
1857,4,8,NA,NA,NA,NA
1857,4,9,NA,NA,NA,NA
1857,4,10,NA,NA,NA,NA
1857,4,11,NA,NA,NA,NA
1857,4,12,NA,NA,NA,NA
1857,4,13,NA,NA,NA,NA
1857,4,14,NA,NA,NA,NA
1857,4,15,NA,NA,NA,NA
1857,4,16,NA,NA,NA,NA
1857,4,17,NA,NA,NA,NA
1857,4,18,NA,NA,NA,NA
1857,4,19,NA,NA,NA,NA
1857,4,20,NA,NA,NA,NA
1857,4,21,NA,NA,NA,NA
1857,4,22,NA,NA,NA,NA
1857,4,23,NA,NA,NA,NA
1857,4,24,NA,NA,NA,NA
1857,4,25,NA,NA,NA,NA
1857,4,26,NA,NA,NA,NA
1857,4,27,NA,NA,NA,NA
1857,4,28,NA,NA,NA,NA
1857,4,29,NA,NA,NA,NA
1857,4,30,NA,NA,NA,NA
1857,5,1,NA,NA,NA,NA
1857,5,2,NA,NA,NA,NA
1857,5,3,NA,NA,NA,NA
1857,5,4,NA,NA,NA,NA
1857,5,5,NA,NA,NA,NA
1857,5,6,NA,NA,NA,NA
1857,5,7,NA,NA,NA,NA
1857,5,8,NA,NA,NA,NA
1857,5,9,NA,NA,NA,NA
1857,5,10,NA,NA,NA,NA
1857,5,11,NA,NA,NA,NA
1857,5,12,NA,NA,NA,NA
1857,5,13,NA,NA,NA,NA
1857,5,14,NA,NA,NA,NA
1857,5,15,NA,NA,NA,NA
1857,5,16,NA,NA,NA,NA
1857,5,17,NA,NA,NA,NA
1857,5,18,NA,NA,NA,NA
1857,5,19,NA,NA,NA,NA
1857,5,20,NA,NA,NA,NA
1857,5,21,NA,NA,NA,NA
1857,5,22,NA,NA,NA,NA
1857,5,23,NA,NA,NA,NA
1857,5,24,NA,NA,NA,NA
1857,5,25,NA,NA,NA,NA
1857,5,26,NA,NA,NA,NA
1857,5,27,NA,NA,NA,NA
1857,5,28,NA,NA,NA,NA
1857,5,29,NA,NA,NA,NA
1857,5,30,NA,NA,NA,NA
1857,5,31,NA,NA,NA,NA
1857,6,1,NA,NA,NA,NA
1857,6,2,NA,NA,NA,NA
1857,6,3,NA,NA,NA,NA
1857,6,4,NA,NA,NA,NA
1857,6,5,NA,NA,NA,NA
1857,6,6,NA,NA,NA,NA
1857,6,7,NA,NA,NA,NA
1857,6,8,NA,NA,NA,NA
1857,6,9,NA,NA,NA,NA
1857,6,10,NA,NA,NA,NA
1857,6,11,NA,NA,NA,NA
1857,6,12,NA,NA,NA,NA
1857,6,13,NA,NA,NA,NA
1857,6,14,NA,NA,NA,NA
1857,6,15,NA,NA,NA,NA
1857,6,16,NA,NA,NA,NA
1857,6,17,NA,NA,NA,NA
1857,6,18,NA,NA,NA,NA
1857,6,19,NA,NA,NA,NA
1857,6,20,NA,NA,NA,NA
1857,6,21,NA,NA,NA,NA
1857,6,22,NA,NA,NA,NA
1857,6,23,NA,NA,NA,NA
1857,6,24,NA,NA,NA,NA
1857,6,25,NA,NA,NA,NA
1857,6,26,NA,NA,NA,NA
1857,6,27,NA,NA,NA,NA
1857,6,28,NA,NA,NA,NA
1857,6,29,NA,NA,NA,NA
1857,6,30,NA,NA,NA,NA
1857,7,1,NA,NA,NA,NA
1857,7,2,NA,NA,NA,NA
1857,7,3,NA,NA,NA,NA
1857,7,4,NA,NA,NA,NA
1857,7,5,NA,NA,NA,NA
1857,7,6,NA,NA,NA,NA
1857,7,7,NA,NA,NA,NA
1857,7,8,NA,NA,NA,NA
1857,7,9,NA,NA,NA,NA
1857,7,10,NA,NA,NA,NA
1857,7,11,NA,NA,NA,NA
1857,7,12,NA,NA,NA,NA
1857,7,13,NA,NA,NA,NA
1857,7,14,NA,NA,NA,NA
1857,7,15,NA,NA,NA,NA
1857,7,16,NA,NA,NA,NA
1857,7,17,NA,NA,NA,NA
1857,7,18,NA,NA,NA,NA
1857,7,19,NA,NA,NA,NA
1857,7,20,NA,NA,NA,NA
1857,7,21,NA,NA,NA,NA
1857,7,22,NA,NA,NA,NA
1857,7,23,NA,NA,NA,NA
1857,7,24,NA,NA,NA,NA
1857,7,25,NA,NA,NA,NA
1857,7,26,NA,NA,NA,NA
1857,7,27,NA,NA,NA,NA
1857,7,28,NA,NA,NA,NA
1857,7,29,NA,NA,NA,NA
1857,7,30,NA,NA,NA,NA
1857,7,31,NA,NA,NA,NA
1857,8,1,NA,NA,NA,NA
1857,8,2,NA,NA,NA,NA
1857,8,3,NA,NA,NA,NA
1857,8,4,NA,NA,NA,NA
1857,8,5,NA,NA,NA,NA
1857,8,6,NA,NA,NA,NA
1857,8,7,NA,NA,NA,NA
1857,8,8,NA,NA,NA,NA
1857,8,9,NA,NA,NA,NA
1857,8,10,NA,NA,NA,NA
1857,8,11,NA,NA,NA,NA
1857,8,12,NA,NA,NA,NA
1857,8,13,NA,NA,NA,NA
1857,8,14,NA,NA,NA,NA
1857,8,15,NA,NA,NA,NA
1857,8,16,NA,NA,NA,NA
1857,8,17,NA,NA,NA,NA
1857,8,18,NA,NA,NA,NA
1857,8,19,NA,NA,NA,NA
1857,8,20,NA,NA,NA,NA
1857,8,21,NA,NA,NA,NA
1857,8,22,NA,NA,NA,NA
1857,8,23,NA,NA,NA,NA
1857,8,24,NA,NA,NA,NA
1857,8,25,NA,NA,NA,NA
1857,8,26,NA,NA,NA,NA
1857,8,27,NA,NA,NA,NA
1857,8,28,NA,NA,NA,NA
1857,8,29,NA,NA,NA,NA
1857,8,30,NA,NA,NA,NA
1857,8,31,NA,NA,NA,NA
1857,9,1,NA,NA,NA,NA
1857,9,2,NA,NA,NA,NA
1857,9,3,NA,NA,NA,NA
1857,9,4,NA,NA,NA,NA
1857,9,5,NA,NA,NA,NA
1857,9,6,NA,NA,NA,NA
1857,9,7,NA,NA,NA,NA
1857,9,8,NA,NA,NA,NA
1857,9,9,NA,NA,NA,NA
1857,9,10,NA,NA,NA,NA
1857,9,11,NA,NA,NA,NA
1857,9,12,NA,NA,NA,NA
1857,9,13,NA,NA,NA,NA
1857,9,14,NA,NA,NA,NA
1857,9,15,NA,NA,NA,NA
1857,9,16,NA,NA,NA,NA
1857,9,17,NA,NA,NA,NA
1857,9,18,NA,NA,NA,NA
1857,9,19,NA,NA,NA,NA
1857,9,20,NA,NA,NA,NA
1857,9,21,NA,NA,NA,NA
1857,9,22,NA,NA,NA,NA
1857,9,23,NA,NA,NA,NA
1857,9,24,NA,NA,NA,NA
1857,9,25,NA,NA,NA,NA
1857,9,26,NA,NA,NA,NA
1857,9,27,NA,NA,NA,NA
1857,9,28,NA,NA,NA,NA
1857,9,29,NA,NA,NA,NA
1857,9,30,NA,NA,NA,NA
1857,10,1,NA,NA,NA,NA
1857,10,2,NA,NA,NA,NA
1857,10,3,NA,NA,NA,NA
1857,10,4,NA,NA,NA,NA
1857,10,5,NA,NA,NA,NA
1857,10,6,NA,NA,NA,NA
1857,10,7,NA,NA,NA,NA
1857,10,8,NA,NA,NA,NA
1857,10,9,NA,NA,NA,NA
1857,10,10,NA,NA,NA,NA
1857,10,11,NA,NA,NA,NA
1857,10,12,NA,NA,NA,NA
1857,10,13,NA,NA,NA,NA
1857,10,14,NA,NA,NA,NA
1857,10,15,NA,NA,NA,NA
1857,10,16,NA,NA,NA,NA
1857,10,17,NA,NA,NA,NA
1857,10,18,NA,NA,NA,NA
1857,10,19,NA,NA,NA,NA
1857,10,20,NA,NA,NA,NA
1857,10,21,NA,NA,NA,NA
1857,10,22,NA,NA,NA,NA
1857,10,23,NA,NA,NA,NA
1857,10,24,NA,NA,NA,NA
1857,10,25,NA,NA,NA,NA
1857,10,26,NA,NA,NA,NA
1857,10,27,NA,NA,NA,NA
1857,10,28,NA,NA,NA,NA
1857,10,29,NA,NA,NA,NA
1857,10,30,NA,NA,NA,NA
1857,10,31,NA,NA,NA,NA
1857,11,1,NA,NA,NA,NA
1857,11,2,NA,NA,NA,NA
1857,11,3,NA,NA,NA,NA
1857,11,4,NA,NA,NA,NA
1857,11,5,NA,NA,NA,NA
1857,11,6,NA,NA,NA,NA
1857,11,7,NA,NA,NA,NA
1857,11,8,NA,NA,NA,NA
1857,11,9,NA,NA,NA,NA
1857,11,10,NA,NA,NA,NA
1857,11,11,NA,NA,NA,NA
1857,11,12,NA,NA,NA,NA
1857,11,13,NA,NA,NA,NA
1857,11,14,NA,NA,NA,NA
1857,11,15,NA,NA,NA,NA
1857,11,16,NA,NA,NA,NA
1857,11,17,NA,NA,NA,NA
1857,11,18,NA,NA,NA,NA
1857,11,19,NA,NA,NA,NA
1857,11,20,NA,NA,NA,NA
1857,11,21,NA,NA,NA,NA
1857,11,22,NA,NA,NA,NA
1857,11,23,NA,NA,NA,NA
1857,11,24,NA,NA,NA,NA
1857,11,25,NA,NA,NA,NA
1857,11,26,NA,NA,NA,NA
1857,11,27,NA,NA,NA,NA
1857,11,28,NA,NA,NA,NA
1857,11,29,NA,NA,NA,NA
1857,11,30,NA,NA,NA,NA
1857,12,1,NA,NA,NA,NA
1857,12,2,NA,NA,NA,NA
1857,12,3,NA,NA,NA,NA
1857,12,4,NA,NA,NA,NA
1857,12,5,NA,NA,NA,NA
1857,12,6,NA,NA,NA,NA
1857,12,7,NA,NA,NA,NA
1857,12,8,NA,NA,NA,NA
1857,12,9,NA,NA,NA,NA
1857,12,10,NA,NA,NA,NA
1857,12,11,NA,NA,NA,NA
1857,12,12,NA,NA,NA,NA
1857,12,13,NA,NA,NA,NA
1857,12,14,NA,NA,NA,NA
1857,12,15,NA,NA,NA,NA
1857,12,16,NA,NA,NA,NA
1857,12,17,NA,NA,NA,NA
1857,12,18,NA,NA,NA,NA
1857,12,19,NA,NA,NA,NA
1857,12,20,NA,NA,NA,NA
1857,12,21,NA,NA,NA,NA
1857,12,22,NA,NA,NA,NA
1857,12,23,NA,NA,NA,NA
1857,12,24,NA,NA,NA,NA
1857,12,25,NA,NA,NA,NA
1857,12,26,NA,NA,NA,NA
1857,12,27,NA,NA,NA,NA
1857,12,28,NA,NA,NA,NA
1857,12,29,NA,NA,NA,NA
1857,12,30,NA,NA,NA,NA
1857,12,31,NA,NA,NA,NA
1858,1,1,NA,NA,NA,NA
1858,1,2,NA,NA,NA,NA
1858,1,3,NA,NA,NA,NA
1858,1,4,NA,NA,NA,NA
1858,1,5,NA,NA,NA,NA
1858,1,6,NA,NA,NA,NA
1858,1,7,NA,NA,NA,NA
1858,1,8,NA,NA,NA,NA
1858,1,9,NA,NA,NA,NA
1858,1,10,NA,NA,NA,NA
1858,1,11,NA,NA,NA,NA
1858,1,12,NA,NA,NA,NA
1858,1,13,NA,NA,NA,NA
1858,1,14,NA,NA,NA,NA
1858,1,15,NA,NA,NA,NA
1858,1,16,NA,NA,NA,NA
1858,1,17,NA,NA,NA,NA
1858,1,18,NA,NA,NA,NA
1858,1,19,NA,NA,NA,NA
1858,1,20,NA,NA,NA,NA
1858,1,21,NA,NA,NA,NA
1858,1,22,NA,NA,NA,NA
1858,1,23,NA,NA,NA,NA
1858,1,24,NA,NA,NA,NA
1858,1,25,NA,NA,NA,NA
1858,1,26,NA,NA,NA,NA
1858,1,27,NA,NA,NA,NA
1858,1,28,NA,NA,NA,NA
1858,1,29,NA,NA,NA,NA
1858,1,30,NA,NA,NA,NA
1858,1,31,NA,NA,NA,NA
1858,2,1,46.4,25.6,8,-3.6
1858,2,2,38,29.1,3.3,-1.6
1858,2,3,50.2,35.1,10.1,1.7
1858,2,4,54.2,35.1,12.3,1.7
1858,2,5,49.7,40.2,9.8,4.6
1858,2,6,53.2,46.8,11.8,8.2
1858,2,7,55,45.2,12.8,7.3
1858,2,8,48.8,41,9.3,5
1858,2,9,47.7,36.3,8.7,2.4
1858,2,10,46.3,40.3,7.9,4.6
1858,2,11,43.2,35.3,6.2,1.8
1858,2,12,41.5,37.3,5.3,2.9
1858,2,13,42.5,36.8,5.8,2.7
1858,2,14,40,36.2,4.4,2.3
1858,2,15,43.2,33.1,6.2,0.6
1858,2,16,43.4,28,6.3,-2.2
1858,2,17,47,24.1,8.3,-4.4
1858,2,18,48.9,31.3,9.4,-0.4
1858,2,19,45.5,29,7.5,-1.7
1858,2,20,39.2,33,4,0.6
1858,2,21,46.5,32.1,8.1,0.1
1858,2,22,47.7,41.5,8.7,5.3
1858,2,23,46.7,33.6,8.2,0.9
1858,2,24,38.7,23.1,3.7,-4.9
1858,2,25,49.7,26.6,9.8,-3
1858,2,26,44,30.5,6.7,-0.8
1858,2,27,42.8,32.6,6,0.3
1858,2,28,45.3,37.2,7.4,2.9
1858,3,1,47.5,31.8,8.6,-0.1
1858,3,2,39.7,32.1,4.3,0.1
1858,3,3,37.3,32.3,2.9,0.2
1858,3,4,44.2,26.6,6.8,-3
1858,3,5,40.2,29.8,4.6,-1.2
1858,3,6,42.6,34,5.9,1.1
1858,3,7,40.5,30.3,4.7,-0.9
1858,3,8,44,27.8,6.7,-2.3
1858,3,9,35.8,26.3,2.1,-3.2
1858,3,10,40.5,28.5,4.7,-1.9
1858,3,11,42,26.8,5.6,-2.9
1858,3,12,42.1,26.8,5.6,-2.9
1858,3,13,50.6,35.3,10.3,1.8
1858,3,14,54.2,39.3,12.3,4.1
1858,3,15,50.7,40,10.4,4.4
1858,3,16,52.7,46.9,11.5,8.3
1858,3,17,57.5,45.3,14.2,7.4
1858,3,18,57.4,44,14.1,6.7
1858,3,19,57.7,41.3,14.3,5.2
1858,3,20,54.9,32.6,12.7,0.3
1858,3,21,60.8,31.8,16,-0.1
1858,3,22,59.7,30.7,15.4,-0.7
1858,3,23,59.2,30.3,15.1,-0.9
1858,3,24,61.5,34.9,16.4,1.6
1858,3,25,63.8,34.6,17.7,1.4
1858,3,26,52,35.1,11.1,1.7
1858,3,27,55,44.8,12.8,7.1
1858,3,28,56.3,39.8,13.5,4.3
1858,3,29,57.3,45,14.1,7.2
1858,3,30,54,48.2,12.2,9
1858,3,31,57.2,44.8,14,7.1
1858,4,1,59.5,34.1,15.3,1.2
1858,4,2,44,24.3,6.7,-4.3
1858,4,3,53,35.6,11.7,2
1858,4,4,57.8,43,14.3,6.1
1858,4,5,50.6,40.8,10.3,4.9
1858,4,6,44.4,31.6,6.9,-0.2
1858,4,7,48,39.3,8.9,4.1
1858,4,8,48.7,39.3,9.3,4.1
1858,4,9,42.4,37.8,5.8,3.2
1858,4,10,46.7,33.8,8.2,1
1858,4,11,48,26.8,8.9,-2.9
1858,4,12,51.2,28.1,10.7,-2.2
1858,4,13,46,25.4,7.8,-3.7
1858,4,14,52.2,38.3,11.2,3.5
1858,4,15,57.5,51.8,14.2,11
1858,4,16,61.8,39.3,16.6,4.1
1858,4,17,59.2,31.9,15.1,-0.1
1858,4,18,60.2,57.3,15.7,14.1
1858,4,19,61,35.3,16.1,1.8
1858,4,20,62,38.1,16.7,3.4
1858,4,21,62.7,50.4,17.1,10.2
1858,4,22,66,40.3,18.9,4.6
1858,4,23,65.5,42.3,18.6,5.7
1858,4,24,69.2,45.2,20.7,7.3
1858,4,25,60.2,46.8,15.7,8.2
1858,4,26,56.5,40.5,13.6,4.7
1858,4,27,59.2,48.5,15.1,9.2
1858,4,28,59.2,44.5,15.1,6.9
1858,4,29,59.2,40.5,15.1,4.7
1858,4,30,55.4,35.3,13,1.8
1858,5,1,50.7,38,10.4,3.3
1858,5,2,51.5,39.8,10.8,4.3
1858,5,3,48.2,40.1,9,4.5
1858,5,4,53.5,33.1,11.9,0.6
1858,5,5,55.6,44.8,13.1,7.1
1858,5,6,59.2,35.6,15.1,2
1858,5,7,60.3,33.1,15.7,0.6
1858,5,8,61.2,35.6,16.2,2
1858,5,9,64.2,35.8,17.9,2.1
1858,5,10,57,44.8,13.9,7.1
1858,5,11,59.2,37.9,15.1,3.3
1858,5,12,59.3,35.2,15.2,1.8
1858,5,13,64.3,41,17.9,5
1858,5,14,64.8,41.3,18.2,5.2
1858,5,15,60.9,46,16.1,7.8
1858,5,16,58.8,42.3,14.9,5.7
1858,5,17,62.2,43.3,16.8,6.3
1858,5,18,66.2,45.5,19,7.5
1858,5,19,59.2,46.6,15.1,8.1
1858,5,20,60.8,39.9,16,4.4
1858,5,21,62.2,52.6,16.8,11.4
1858,5,22,64.2,47.3,17.9,8.5
1858,5,23,62.5,50,16.9,10
1858,5,24,62.2,44.5,16.8,6.9
1858,5,25,59.8,39.1,15.4,3.9
1858,5,26,63.2,42.8,17.3,6
1858,5,27,70.2,49,21.2,9.4
1858,5,28,62.7,46.8,17.1,8.2
1858,5,29,65.2,49.3,18.4,9.6
1858,5,30,70.2,51.3,21.2,10.7
1858,5,31,73,50.5,22.8,10.3
1858,6,1,75.6,66,24.2,18.9
1858,6,2,75.6,41.6,24.2,5.3
1858,6,3,67.2,51.8,19.6,11
1858,6,4,64.9,45.8,18.3,7.7
1858,6,5,68,50.5,20,10.3
