Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1954,4,6,53,29,11.7,-1.7
1954,4,7,55,33,12.8,0.6
1954,4,8,59,43.3,15,6.3
1954,4,9,57.2,36.2,14,2.3
1954,4,10,56.2,32,13.4,0
1954,4,11,56.4,45.3,13.6,7.4
1954,4,12,52.4,38.7,11.3,3.7
1954,4,13,55.8,36,13.2,2.2
1954,4,14,57.8,40.2,14.3,4.6
1954,4,15,60.8,45.8,16,7.7
1954,4,16,57.6,34.8,14.2,1.6
1954,4,17,55.8,35.8,13.2,2.1
1954,4,18,58.2,36,14.6,2.2
1954,4,19,55.7,33.6,13.2,0.9
1954,4,20,56.5,37.7,13.6,3.2
1954,4,21,55.3,32.6,12.9,0.3
1954,4,22,60,33,15.6,0.6
1954,4,23,50.8,35.3,10.4,1.8
1954,4,24,53.8,34,12.1,1.1
1954,4,25,50.6,35.5,10.3,1.9
1954,4,26,50.4,37,10.2,2.8
1954,4,27,50.5,32,10.3,0
1954,4,28,58.3,27.8,14.6,-2.3
1954,4,29,60,35,15.6,1.7
1954,4,30,53.7,35.3,12.1,1.8
1954,5,1,44.2,36.5,6.8,2.5
1954,5,2,48.2,41.3,9,5.2
1954,5,3,46.4,39.3,8,4.1
1954,5,4,54,36.7,12.2,2.6
1954,5,5,61.7,37,16.5,2.8
1954,5,6,53,38.7,11.7,3.7
1954,5,7,51.1,36.1,10.6,2.3
1954,5,8,58.2,44,14.6,6.7
1954,5,9,58.8,45.6,14.9,7.6
1954,5,10,68.4,45.3,20.2,7.4
1954,5,11,59.3,45.6,15.2,7.6
1954,5,12,60.6,49,15.9,9.4
1954,5,13,64.4,45.7,18,7.6
1954,5,14,61.8,40.5,16.6,4.7
1954,5,15,61.7,39,16.5,3.9
1954,5,16,60.6,36.4,15.9,2.4
1954,5,17,60.3,40,15.7,4.4
1954,5,18,61.3,38.4,16.3,3.6
1954,5,19,59.6,39.3,15.3,4.1
1954,5,20,60.6,45,15.9,7.2
1954,5,21,58.2,47,14.6,8.3
1954,5,22,56.9,43.7,13.8,6.5
1954,5,23,56.3,44.6,13.5,7
1954,5,24,62.8,47.4,17.1,8.6
1954,5,25,64.2,46.9,17.9,8.3
1954,5,26,60,49.9,15.6,9.9
1954,5,27,61.3,51,16.3,10.6
1954,5,28,62.3,44.5,16.8,6.9
1954,5,29,63.8,48.5,17.7,9.2
1954,5,30,63.3,46.8,17.4,8.2
1954,5,31,67,44.7,19.4,7.1
1954,6,1,59.3,46.1,15.2,7.8
1954,6,2,59.2,40.1,15.1,4.5
1954,6,3,63.6,40,17.6,4.4
1954,6,4,64.3,42.1,17.9,5.6
1954,6,5,64.2,46.4,17.9,8
1954,6,6,53,50,11.7,10
1954,6,7,65.6,48,18.7,8.9
1954,6,8,67.6,46.6,19.8,8.1
1954,6,9,63.6,40.3,17.6,4.6
1954,6,10,60.9,48.6,16.1,9.2
1954,6,11,59,44.4,15,6.9
1954,6,12,60,40.4,15.6,4.7
1954,6,13,62.7,42.8,17.1,6
1954,6,14,63.6,43,17.6,6.1
1954,6,15,69,51.4,20.6,10.8
1954,6,16,64.7,53,18.2,11.7
1954,6,17,71,57.2,21.7,14
1954,6,18,64.2,52.4,17.9,11.3
1954,6,19,60,51.5,15.6,10.8
1954,6,20,59.9,53.8,15.5,12.1
1954,6,21,62.8,52,17.1,11.1
1954,6,22,68,46.1,20,7.8
1954,6,23,66,52,18.9,11.1
1954,6,24,64.5,48.9,18.1,9.4
1954,6,25,58.8,53.7,14.9,12.1
1954,6,26,62,46.5,16.7,8.1
1954,6,27,59.5,43,15.3,6.1
1954,6,28,57.4,44.5,14.1,6.9
1954,6,29,61,45.7,16.1,7.6
1954,6,30,62.6,47.6,17,8.7
1954,7,1,62.7,49,17.1,9.4
1954,7,2,59.6,49,15.3,9.4
1954,7,3,62.2,46.7,16.8,8.2
1954,7,4,60.7,44.3,15.9,6.8
1954,7,5,56.2,40.6,13.4,4.8
1954,7,6,60,45.8,15.6,7.7
1954,7,7,62.5,45.6,16.9,7.6
1954,7,8,66.3,53.4,19.1,11.9
1954,7,9,63.8,45.3,17.7,7.4
1954,7,10,63.3,52.1,17.4,11.2
1954,7,11,67.2,51.8,19.6,11
1954,7,12,64.2,45.2,17.9,7.3
1954,7,13,66.6,50.5,19.2,10.3
1954,7,14,65,52.8,18.3,11.6
1954,7,15,64.4,51.6,18,10.9
1954,7,16,69.5,52.7,20.8,11.5
1954,7,17,61.4,53.2,16.3,11.8
1954,7,18,65.7,52.5,18.7,11.4
1954,7,19,66.3,45.2,19.1,7.3
1954,7,20,68.2,55,20.1,12.8
1954,7,21,62.5,50.6,16.9,10.3
1954,7,22,65.2,50.3,18.4,10.2
1954,7,23,65.8,53.3,18.8,11.8
1954,7,24,69,59.5,20.6,15.3
1954,7,25,65.2,53.2,18.4,11.8
1954,7,26,66,49,18.9,9.4
1954,7,27,59,51,15,10.6
1954,7,28,65.5,49,18.6,9.4
1954,7,29,63,53,17.2,11.7
1954,7,30,61.8,50.5,16.6,10.3
1954,7,31,61,50,16.1,10
1954,8,1,61,43.5,16.1,6.4
1954,8,2,67,50,19.4,10
1954,8,3,65.4,43.4,18.6,6.3
1954,8,4,65.3,46,18.5,7.8
1954,8,5,70.8,52.8,21.6,11.6
1954,8,6,68.3,53.3,20.2,11.8
1954,8,7,66,47.4,18.9,8.6
1954,8,8,64.3,45.7,17.9,7.6
1954,8,9,59.7,49.3,15.4,9.6
1954,8,10,64,51.2,17.8,10.7
1954,8,11,61,49.3,16.1,9.6
1954,8,12,60.4,45.7,15.8,7.6
1954,8,13,65.6,48.4,18.7,9.1
1954,8,14,59.9,47.6,15.5,8.7
1954,8,15,62,45.4,16.7,7.4
1954,8,16,62.2,38.3,16.8,3.5
1954,8,17,61.8,48,16.6,8.9
1954,8,18,57.3,49.3,14.1,9.6
1954,8,19,59.3,44.8,15.2,7.1
1954,8,20,61.5,45.8,16.4,7.7
1954,8,21,61.2,50.8,16.2,10.4
1954,8,22,64.4,51.7,18,10.9
1954,8,23,65.8,48.2,18.8,9
1954,8,24,61.3,46.2,16.3,7.9
1954,8,25,63.7,45.8,17.6,7.7
1954,8,26,70.8,45,21.6,7.2
1954,8,27,67.2,51,19.6,10.6
1954,8,28,63.2,46.4,17.3,8
1954,8,29,68.8,53.9,20.4,12.2
1954,8,30,67,50.7,19.4,10.4
1954,8,31,76,57.6,24.4,14.2
1954,9,1,66.6,50.8,19.2,10.4
1954,9,2,62.4,53.9,16.9,12.2
1954,9,3,63.3,49.7,17.4,9.8
1954,9,4,63.4,45,17.4,7.2
1954,9,5,65,44.3,18.3,6.8
1954,9,6,65.3,44,18.5,6.7
1954,9,7,63.6,43.3,17.6,6.3
1954,9,8,64.6,51.9,18.1,11.1
1954,9,9,61,53,16.1,11.7
1954,9,10,63,51,17.2,10.6
1954,9,11,64.6,47.8,18.1,8.8
1954,9,12,62.8,46.6,17.1,8.1
1954,9,13,58.5,44.4,14.7,6.9
1954,9,14,59.2,42.3,15.1,5.7
1954,9,15,60.1,50,15.6,10
1954,9,16,60.2,49.2,15.7,9.6
1954,9,17,61,41,16.1,5
1954,9,18,61.4,35.8,16.3,2.1
1954,9,19,61.4,41.6,16.3,5.3
1954,9,20,58.6,43.9,14.8,6.6
1954,9,21,57.3,43.8,14.1,6.6
1954,9,22,60,39,15.6,3.9
1954,9,23,59,38.3,15,3.5
1954,9,24,65.6,52.8,18.7,11.6
1954,9,25,58,46,14.4,7.8
1954,9,26,59.1,43.1,15.1,6.2
1954,9,27,51.8,32.9,11,0.5
1954,9,28,55.4,35.8,13,2.1
1954,9,29,54.7,38.8,12.6,3.8
1954,9,30,62.7,49.4,17.1,9.7
1954,10,1,67.6,56.9,19.8,13.8
1954,10,2,65.5,56.6,18.6,13.7
1954,10,3,59.6,46.5,15.3,8.1
1954,10,4,60.3,45.4,15.7,7.4
1954,10,5,62.6,49,17,9.4
1954,10,6,58,38.9,14.4,3.8
1954,10,7,58.3,34.3,14.6,1.3
1954,10,8,64,49.5,17.8,9.7
1954,10,9,62.8,42,17.1,5.6
1954,10,10,59,41.8,15,5.4
1954,10,11,58.3,45.4,14.6,7.4
1954,10,12,66,49,18.9,9.4
1954,10,13,63.2,55.3,17.3,12.9
1954,10,14,56.3,48,13.5,8.9
1954,10,15,63.5,49.2,17.5,9.6
1954,10,16,58,50,14.4,10
1954,10,17,66.2,55.2,19,12.9
1954,10,18,65,58.3,18.3,14.6
1954,10,19,60.6,47,15.9,8.3
1954,10,20,56.5,45.8,13.6,7.7
1954,10,21,57.9,45,14.4,7.2
1954,10,22,53,47,11.7,8.3
1954,10,23,56.5,43.3,13.6,6.3
1954,10,24,47.6,37.8,8.7,3.2
1954,10,25,50.7,30.2,10.4,-1
1954,10,26,58.8,27,14.9,-2.8
1954,10,27,63.7,52.5,17.6,11.4
1954,10,28,59.8,51.5,15.4,10.8
1954,10,29,57.2,43.4,14,6.3
1954,10,30,51.6,41.3,10.9,5.2
1954,10,31,50.8,43,10.4,6.1
1954,11,1,53.3,33,11.8,0.6
1954,11,2,46.5,34.2,8.1,1.2
1954,11,3,54.2,42.9,12.3,6.1
1954,11,4,52.3,41.8,11.3,5.4
1954,11,5,43.9,38.7,6.6,3.7
1954,11,6,44.2,39,6.8,3.9
1954,11,7,48,30.8,8.9,-0.7
1954,11,8,51.6,38.4,10.9,3.6
1954,11,9,48.2,34,9,1.1
1954,11,10,51,40.8,10.6,4.9
1954,11,11,60,42.7,15.6,5.9
1954,11,12,49.4,35.9,9.7,2.2
1954,11,13,52.5,36.2,11.4,2.3
1954,11,14,52.8,39,11.6,3.9
1954,11,15,54,34.7,12.2,1.5
1954,11,16,50.3,30.4,10.2,-0.9
1954,11,17,47,24.6,8.3,-4.1
1954,11,18,52.8,42.6,11.6,5.9
1954,11,19,54.4,43.3,12.4,6.3
1954,11,20,53,41.8,11.7,5.4
1954,11,21,50,37.2,10,2.9
1954,11,22,50.3,37.5,10.2,3.1
1954,11,23,39.3,29.5,4.1,-1.4
1954,11,24,53,29,11.7,-1.7
1954,11,25,52.7,35.5,11.5,1.9
1954,11,26,51,34.7,10.6,1.5
1954,11,27,52.2,39.3,11.2,4.1
1954,11,28,48.5,36.4,9.2,2.4
1954,11,29,52.8,37.3,11.6,2.9
1954,11,30,53.1,41.8,11.7,5.4
1954,12,1,51,41.8,10.6,5.4
1954,12,2,59.6,48.7,15.3,9.3
1954,12,3,54,46.2,12.2,7.9
1954,12,4,54,38.8,12.2,3.8
1954,12,5,45,39.3,7.2,4.1
1954,12,6,43.3,34.3,6.3,1.3
1954,12,7,42.8,32.8,6,0.4
1954,12,8,40,35,4.4,1.7
1954,12,9,41,34.9,5,1.6
1954,12,10,39.3,30.6,4.1,-0.8
1954,12,11,45.7,29.5,7.6,-1.4
1954,12,12,44,36,6.7,2.2
1954,12,13,50.8,36.7,10.4,2.6
1954,12,14,56,41.6,13.3,5.3
1954,12,15,52.2,39.5,11.2,4.2
1954,12,16,56.4,44,13.6,6.7
1954,12,17,48.4,36.8,9.1,2.7
1954,12,18,50.2,44.9,10.1,7.2
1954,12,19,53.2,49,11.8,9.4
1954,12,20,49.7,41.3,9.8,5.2
1954,12,21,52.4,39.8,11.3,4.3
1954,12,22,52.2,45.4,11.2,7.4
1954,12,23,50.4,39.2,10.2,4
1954,12,24,48.3,38.5,9.1,3.6
1954,12,25,52.2,43.2,11.2,6.2
1954,12,26,50.1,45.8,10.1,7.7
1954,12,27,53.1,46.7,11.7,8.2
1954,12,28,52.7,47.5,11.5,8.6
1954,12,29,50.5,44.2,10.3,6.8
1954,12,30,48.8,43,9.3,6.1
1954,12,31,48.5,43,9.2,6.1
1955,1,1,46.6,38.3,8.1,3.5
1955,1,2,41.9,38,5.5,3.3
1955,1,3,41.6,37,5.3,2.8
1955,1,4,40.5,33,4.7,0.6
1955,1,5,40.2,36,4.6,2.2
1955,1,6,42.2,38.9,5.7,3.8
1955,1,7,41.7,37,5.4,2.8
1955,1,8,40.4,31,4.7,-0.6
1955,1,9,48.6,31.7,9.2,-0.2
1955,1,10,52.8,37.6,11.6,3.1
1955,1,11,38.7,27.2,3.7,-2.7
1955,1,12,36,23.8,2.2,-4.6
1955,1,13,36,20.3,2.2,-6.5
1955,1,14,36.2,24.3,2.3,-4.3
1955,1,15,42.3,24.3,5.7,-4.3
1955,1,16,39.5,22.4,4.2,-5.3
1955,1,17,32.2,23.4,0.1,-4.8
1955,1,18,35.2,23.3,1.8,-4.8
1955,1,19,36.8,18.6,2.7,-7.4
1955,1,20,43.5,35.8,6.4,2.1
1955,1,21,55.3,35.8,12.9,2.1
1955,1,22,50,35.9,10,2.2
1955,1,23,44,28.8,6.7,-1.8
1955,1,24,53,33.1,11.7,0.6
1955,1,25,54.6,46.9,12.6,8.3
1955,1,26,49.3,34.3,9.6,1.3
1955,1,27,46.3,37.9,7.9,3.3
1955,1,28,54.7,42.8,12.6,6
1955,1,29,56,45,13.3,7.2
1955,1,30,51.1,44.3,10.6,6.8
1955,1,31,51.8,42.3,11,5.7
1955,2,1,44.6,32.3,7,0.2
1955,2,2,46.8,33.2,8.2,0.7
1955,2,3,45.3,38.8,7.4,3.8
1955,2,4,43.7,32.8,6.5,0.4
1955,2,5,44,29.9,6.7,-1.2
1955,2,6,42.7,28.7,5.9,-1.8
1955,2,7,55.4,38.3,13,3.5
1955,2,8,50.2,42.5,10.1,5.8
1955,2,9,44.6,30.8,7,-0.7
1955,2,10,43.4,28,6.3,-2.2
1955,2,11,41.6,26,5.3,-3.3
1955,2,12,40.6,26.3,4.8,-3.2
1955,2,13,39.4,28.3,4.1,-2.1
1955,2,14,43.7,33,6.5,0.6
1955,2,15,42.9,30.9,6.1,-0.6
1955,2,16,46.8,31.8,8.2,-0.1
1955,2,17,37.2,26,2.9,-3.3
1955,2,18,37,22.9,2.8,-5.1
1955,2,19,36.3,23,2.4,-5
1955,2,20,34.5,22.5,1.4,-5.3
1955,2,21,37.4,20,3,-6.7
1955,2,22,35,28,1.7,-2.2
1955,2,23,37,29,2.8,-1.7
1955,2,24,35,30,1.7,-1.1
1955,2,25,36.2,32,2.3,0
1955,2,26,37.3,33,2.9,0.6
1955,2,27,39.8,28.5,4.3,-1.9
1955,2,28,44.2,31.2,6.8,-0.4
