Easting ,Northings,Latitude,Longitude,elevation (metres),Station,County,,,,,,
1873,135.9,22.9,106.7,45.5,53.6,36.3,106.7,124.7,103.6,99.1,51.8,29
1874,69.6,41.4,44.4,45.5,57.9,44.4,73.7,131.6,98.3,100.8,91.4,106.4
1875,123.2,30,26.7,20.1,49.3,81.3,65.8,78,166.4,77.5,66.5,49.8
1876,30.7,105.7,112.8,52.3,19,39.9,43.2,87.1,112.5,81.3,63.5,125.2
1877,120.4,58.9,67.3,76.5,52.6,94.7,58.9,111,65.5,88.9,138.2,85.1
1878,72.6,41.7,30.7,36.3,86.9,131.3,65,96.3,79.2,73.2,44.7,31.2
1879,42.7,83.6,40.4,56.9,64.8,124.5,76.2,115.3,116.8,31.5,21.8,47.2
1880,24.9,68.3,90.2,103.1,35.3,72.1,186.4,42.9,53.1,64.3,91.2,77.7
1881,17.3,84.3,58.9,34.3,63.2,104.4,47.8,119.9,100.6,63.5,103.9,122.2
1882,58.2,59.4,63.8,78.7,69.8,76.7,110.2,83.6,41.7,85.1,135.1,85.6
1883,125.7,91.4,16,43.9,65.3,43.7,99.1,100.8,86.4,90.9,106.9,47.2
1884,90.4,85.9,71.9,39.9,54.9,21.6,81.5,33,45.2,62.2,82,105.4
1885,56.1,74.2,41.4,82,54.6,30.2,54.6,79.2,129.3,95.5,47.8,24.4
1886,102.4,46.2,72.1,50.8,80.3,46,60.7,55.9,79,109.2,78.7,125
1887,71.4,31.7,33.3,48,35.1,8.6,73.9,63.2,42.4,67.1,55.4,66
1888,54.4,15.5,78.7,41.4,53.1,122.7,113.5,61.2,18,34.8,62.5,98
1889,56.1,43.2,36.3,47,83.3,31.2,48.3,122.7,22.4,79.5,39.1,78.7
1890,148.5,20.6,79.2,17.6,38.3,63.5,56.6,84,82.4,60,135.5,49.2
1891,48.1,4.3,36.5,47.8,79,77.1,54.5,177.5,51.6,86.9,68.1,152
1892,44.5,74,14.8,25.7,120,48.5,93.6,199,111.4,58.4,98.8,32.8
1893,73.5,75.5,19.7,20.8,68.9,66.7,55.6,95.6,58.3,79.9,47.9,101
1894,99.7,82.8,53.1,124,63.6,48.4,102.9,77.7,7.8,83.7,88.6,73.4
1895,56.1,21.7,75.7,49,17.4,20.8,90.9,123.4,11.3,72.8,111.6,94.1
1896,25.3,36.9,117.3,23,8.6,54.1,135.9,65.6,141.2,63.2,26.7,108.5
1897,46.2,41.6,117.3,110.2,33.8,96.2,59.3,107.1,56.5,67.2,130.9,99.2
1898,47.3,40.9,20.4,90.8,67.6,83.4,28.1,161.1,76.6,53.2,131.5,62.3
1899,87.8,58,32.3,75.3,85.3,47,87,111.7,59.7,40.4,71.6,99
1900,104.4,59.7,18.8,54.9,58.4,98.3,45.7,190.4,35.5,111.3,104.6,102.9
1901,69.7,33.3,73.7,51,46,71.9,31,70.3,98.7,66.8,104.5,75.9
1902,77.1,50.9,58.7,50.7,50.5,38.7,49.9,62.2,39.8,42.8,118.4,74
1903,120.6,82.2,139.4,35.3,42.4,30.1,129,132.1,81,113.3,63.8,66.4
1904,89.7,112.5,70.9,51,82.7,41.3,94.3,83,59.7,63,60.2,48.6
1905,58.5,40.1,107.7,47.2,23.1,37.3,34.2,137.3,36.1,34,63,48.2
1906,101.3,67.6,57.6,43.4,89.8,57.4,88.7,88.4,29.8,117.7,42.2,60
1907,29.1,43.7,69.5,63.4,73.3,75.9,124.7,83.2,26.4,122.5,71.7,89.8
1908,76.6,59.4,74.7,44.2,71.6,39.8,64.9,95.5,137.8,39.9,62.7,80.9
1909,70.6,24.6,77.4,107.6,66,43.7,50.1,29.9,53.3,109.5,50.1,94
1910,90.9,106.9,50,69,54,95,76.4,112.7,17.6,42.9,73.2,78.6
1911,42.6,68.2,33.5,41.4,32,56.1,72.9,60.4,42.4,103.6,103.9,129.8
1912,68.5,81,90.9,25.3,33.8,125.9,121.3,117.5,9.7,55.1,43.2,104.2
1913,121.2,32,100.1,99.2,88.1,83.2,26,32.9,81.3,92.2,78.2,64.3
1914,31.3,114.3,86.9,53,40.2,23.1,60.7,104.7,42.9,46.5,89.4,135.2
1915,102.7,105.3,20.3,43.8,12.4,50,117.2,100.5,37,74.2,76.8,108
1916,64.4,105.3,51.2,76,126.3,72.8,70.3,80.4,61.7,151.1,95.1,75.6
1917,24.8,46.3,62.4,29.2,83.6,39.2,65.9,229.2,44.3,99.1,63.2,36.8
1918,55.6,95.2,54.2,26.2,51.9,30.3,88.3,60.2,133.9,92,77.7,120.5
1919,70.4,34.7,47.2,38.3,64.1,95.5,45,59.7,65.1,23.3,52.6,132.5
1920,113.1,93.3,71.8,75.5,66.1,30.5,110.4,54,42.9,146.9,76,67.2
1921,94.1,23.4,71.9,20.1,51.1,19.3,101.9,85.4,55.8,67.1,71.5,106.8
1922,71.9,100.2,41.8,57.5,46.9,34.8,66.9,80.6,97.1,29.3,21.3,101.8
1923,74.4,121.4,59.8,73.7,33.8,23.7,71.8,136.5,85,114.1,75,81.1
1924,100.3,31.1,19.7,84.1,107.5,73.2,74.8,95.8,171.5,87.4,103.9,136.2
1925,83.8,133.7,11.9,96.5,120.8,13.9,100.9,46.4,46.8,55.1,54.4,43.8
1926,115.5,55.2,26.3,47.4,65.3,66.2,127,74.4,52.5,55.7,84.8,25
1927,85.9,61.7,87.5,39.1,20.1,70.6,75.3,109.1,124,48.5,63.1,54.9
1928,98.7,98.9,82.3,46.8,55,110.6,53.5,104.1,39.3,137.9,99.4,89.4
1929,37.4,83.5,13.4,23,65.3,42.9,88.2,126,21,103.2,101,165
1930,125,14.1,95,46.5,41.8,45.8,79.8,145,98.1,117.8,74.8,87.6
1931,47,64.2,53.7,77,71.5,101.8,99.5,64.8,63.5,50.1,156.5,55.1
1932,100.1,5.9,32.1,56.4,69.8,14.4,93.8,37.2,94.3,83.8,32.6,110.6
1933,72.6,59,84.3,25.1,51.3,63.7,79.2,59.2,35.6,53.6,29.2,49
1934,112.7,4.2,73.9,48.1,50.7,49,45.8,116.2,127.6,88.1,34.7,130.5
1935,31.4,76.6,34.6,44.9,26.5,121.4,23.9,82.1,143.9,98.4,102.3,37.5
1936,100.5,45.3,39,58,25,75.2,156,48.8,118.5,49.5,77.9,79.6
1937,113.7,105.5,52.3,67.5,69.7,52,97.8,84.6,101.7,48.9,37.3,49.3
1938,111.6,36.7,34.4,3.9,92.2,87.5,170.3,103.9,51.7,184.9,118.8,84
1939,127.7,69.6,68.5,27.4,33.8,57.9,91.3,36.8,57.1,22,187.8,56.4
1940,62.9,98.1,53.8,63.9,23,27.3,85.9,12.8,53.6,157.9,106.3,89.1
1941,56.1,93,58.4,42.4,66.7,19.1,70.8,78.6,24.7,67.9,123.3,58.7
1942,105.8,24,71,47.1,88.8,7.7,98.2,138.2,111.6,63.6,16.7,95.1
1943,127.6,44.7,21.4,38.3,81.9,76.4,50.8,112.9,63.5,95.7,69.1,56.1
1944,101.4,35.1,14,39.7,81.2,44.7,77.5,96.7,110.9,113,128.7,98.2
1945,51.1,79.4,43.1,33.4,82.4,92.6,106.8,59.5,91.8,73.9,17,105.6
1946,125.3,132,36.7,26.6,51.4,90.2,117.4,171.4,133.5,33.4,91.7,122.9
1947,89.7,48,115.6,98.2,117,113.8,73.5,21.2,95,96.4,110.2,73.2
1948,178,55.2,71.8,51.8,60.6,97.8,51.2,72.8,83.7,95.9,74.1,144.9
1949,50.6,66,57.6,58.1,44.5,18.2,74.4,98.3,25.7,161.7,82.2,103
1950,32.4,100.5,42.9,66.3,31,47.2,136.6,112.3,138.1,79.9,70.6,57.2
1951,95.1,64.9,97.9,45.6,44.8,35.2,41.3,103.5,115.6,49.3,78.8,144.6
1952,112.9,21.9,28.4,49.2,96.6,56.3,40.7,73.9,53.8,131.4,51.5,74.8
1953,40.2,39.4,10.9,73.2,43.8,25.1,83.5,121.2,68.6,78.7,69.1,71
1954,54.8,103.7,59.7,30.4,101.5,62.1,90.5,104.4,124.3,125.9,99.7,97.3
1955,67.6,60.2,37.3,69.7,82.6,105,13.5,33.2,88,39.3,64.7,108.9
1956,74.6,21.7,50.2,22.3,33.8,59.6,116.3,128.6,119.4,61.4,48,107
1957,105.7,77.7,93,40.2,52.1,21,115.4,43.9,86.8,107.4,17.9,69.5
1958,95.6,86.9,39.5,37.5,101.2,85.1,100.2,153.3,101,46.1,51.6,88.7
1959,53.3,28.5,55.7,87.9,45.6,58.2,65.5,18.4,36.1,142.7,81.4,179.9
1960,84.7,44.6,42,59.3,68.9,78.7,145.4,112.5,130.1,67.1,151.7,127.6
1961,132.4,77.4,13.4,119.5,57.9,48.1,97.8,63.6,95.4,83.9,58.3,59.3
1962,87.1,32.8,54.8,49.5,68.6,36.4,52.8,115.4,147.2,32.4,76.9,76.4
1963,9.3,30.8,84.6,44,56.7,56.9,62.5,80.2,51.1,119.2,115.1,23.8
1964,43.6,24.8,76.3,73.6,70.3,52.1,72.8,101.2,48.1,76.3,57.7,137.5
1965,111.3,7.9,89.6,68.8,90.2,78.7,94.4,88.3,68.2,33.9,82.8,117.1
1966,72,75.5,42.9,94.3,77.8,113.3,44.4,99,68.5,137.8,45.4,84.9
1967,61.6,89.2,38.3,32.5,115.8,20,35.4,70.4,92.5,144.8,64.5,54.6
1968,106.1,13.8,62.5,51.9,73.8,57.3,24.6,85.2,109.8,82.9,102.4,126.4
1969,104.4,32.9,41.1,57.8,46.8,54.2,31.7,31.3,25.8,34.1,83.5,76.3
1970,47.4,88.5,37.7,98.5,30.2,40.9,75.9,51.7,91.8,70.7,134.7,34.1
1971,43.3,48,59.7,39.7,60,51.7,44.2,57.3,29.6,69.3,70.3,44
1972,81.6,44.4,63.7,62.6,88.6,53.4,64.1,48.5,10.8,44.1,104.4,73.1
1973,55.7,39.8,23.2,40.6,66.2,18,96.2,90.2,76.9,64.3,119,62.3
1974,144.4,55.8,28.7,29.8,59.8,46.6,98.1,89.1,119.9,50.5,59.5,76.7
1975,132.2,36.5,26.7,39.2,28.6,7.1,75.7,27.8,124,82,47,42.5
1976,70.4,42.7,56.2,26.4,69,29.5,54.4,6.2,80.3,129.7,62.1,56.4
1977,50.6,117.4,58.5,72.4,22.9,77,35.7,106.9,49.8,95.7,76.9,70.7
1978,73,51.7,77.7,49.8,14.8,50.1,66.7,61.1,41.9,45.7,79.5,111.1
1979,47.1,41.8,65.6,78.3,94.8,46.5,27,104.6,40.5,90.1,93.2,116
1980,54.7,68.1,80.6,36.1,27.7,48.7,103.2,70.8,98.9,91.7,68.8,87.6
1981,38.4,58.2,87.1,13.4,116,64.4,56.5,23.2,112.7,82.7,59.4,60.1
1982,66.7,64.4,84.9,23.8,51.6,85.7,14.9,110,62.2,115.6,106.9,92.2
1983,100.5,40,90.9,65.7,121,51.5,52,64.6,101.4,99.4,26.5,126.7
1984,128.6,55.7,58.9,35.6,18.3,26.9,36.3,98.6,81.5,78.6,94.4,85
1985,23.2,25.4,61.8,50.2,71.5,68.1,100.4,178,54.6,59.9,46.4,87.1
1986,80.3,2.4,88.1,55.4,102.1,101,55.4,139.5,2.3,100.5,94.1,127.1
1987,27.3,47.1,55.4,62.6,12.8,115.8,25.2,54.7,95,92,64.2,48.9
1988,123.1,60.3,100.4,11.6,77.5,47.3,96,87.9,54.7,84.8,43.1,37.4
1989,60,74.5,96.1,52.8,20.5,60,12.3,90,62.2,86.8,27.9,57.4
1990,104.8,168.9,15.2,48.3,24.1,62.2,55.4,43.8,20.5,142.5,62.3,97
1991,77.5,60.9,54.6,105.6,4.4,91.2,63.9,74.1,50.1,97.4,88.1,33.2
1992,65.4,41,86.8,75.7,50.2,32.5,65.1,116.2,85.5,49.1,84.3,68.5
1993,80.2,13.6,43,110.2,85.8,108.6,49.6,35.8,91.9,35.7,58.2,155
1994,107.7,79.5,96,100.4,57.9,42.2,64,64.4,84.7,54.5,59,139.2
1995,149.5,113.7,68.7,29.2,37.6,17.7,59,35,44.8,140.7,84.8,47.9
1996,78,90.2,100,61.9,54.8,26.2,52.2,96.7,28.1,138.1,85.5,26
1997,26.6,123.5,17.5,39,75.1,115.2,76.9,170.9,33.4,116.1,77.6,71.5
1998,101.2,26,84.9,88,25.3,164.8,79.1,50.8,62.5,130.5,98.4,91.6
1999,111.9,33.3,56.3,48.5,56,66.9,38.2,42.3,136.5,48,91.1,165.8
2000,54.3,97.3,31.3,46.5,56.7,40.8,63.7,67.7,99.8,137.6,131.8,75
2001,27.9,40.9,65.6,86,40,57.9,36.7,94.1,53.3,89.6,41.2,30.9
2002,113.1,125.1,42.6,72.6,109.6,101.2,65.8,51.6,23.5,123.8,130.2,77
2003,42.9,25.6,36.5,44.6,101.3,70.1,72.1,8.2,38.3,30.3,63.9,55.9
2004,81.1,27.7,57.9,50.7,29.9,50.1,41.9,71.5,70.8,145.1,56.9,78
2005,116.3,41,63.2,73.9,53.5,29.1,84.6,52.5,58,96.9,71.1,49.2
2006,32.3,37.3,120.7,45.9,85.1,26.6,65.7,115.7,107.7,133.4,101.7,120.8
2007,76.3,63.4,61.4,9.6,46.7,190,169.6,107.3,24.6,32.1,87.4,85.5
2008,186.2,33.8,82.7,13.6,13.7,54.8,123.7,204.8,107.1,108.8,53.2,59.8
2009,80.2,23.4,38.5,83.9,75,46.2,126.3,122.5,40.8,54.7,164.7,52.4
2010,75.9,58.7,71.1,36.9,32.4,44.9,148.3,44.4,131.7,62.8,145.1,12.4
