Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1954,5,7,52,35,11.1,1.7
1954,5,8,58,43,14.4,6.1
1954,5,9,58,47,14.4,8.3
1954,5,10,63,49,17.2,9.4
1954,5,11,64,50,17.8,10
1954,5,12,65,53,18.3,11.7
1954,5,13,59,47,15,8.3
1954,5,14,58,41,14.4,5
1954,5,15,57,35,13.9,1.7
1954,5,16,60,31,15.6,-0.6
1954,5,17,58,47,14.4,8.3
1954,5,18,63,43,17.2,6.1
1954,5,19,59,49,15,9.4
1954,5,20,57,49,13.9,9.4
1954,5,21,55,47,12.8,8.3
1954,5,22,57,46,13.9,7.8
1954,5,23,55,48,12.8,8.9
1954,5,24,61,48,16.1,8.9
1954,5,25,61,46,16.1,7.8
1954,5,26,59,51,15,10.6
1954,5,27,63,53,17.2,11.7
1954,5,28,63,46,17.2,7.8
1954,5,29,60,50,15.6,10
1954,5,30,68,45,20,7.2
1954,5,31,74,42,23.3,5.6
1954,6,1,72,42,22.2,5.6
1954,6,2,66,40,18.9,4.4
1954,6,3,70,41,21.1,5
1954,6,4,70,49,21.1,9.4
1954,6,5,62,50,16.7,10
1954,6,6,56,49,13.3,9.4
1954,6,7,59,50,15,10
1954,6,8,55,48,12.8,8.9
1954,6,9,60,50,15.6,10
1954,6,10,55,51,12.8,10.6
1954,6,11,57,48,13.9,8.9
1954,6,12,59,33,15,0.6
1954,6,13,59,37,15,2.8
1954,6,14,64,38,17.8,3.3
1954,6,15,64,50,17.8,10
1954,6,16,59,53,15,11.7
1954,6,17,64,46,17.8,7.8
1954,6,18,63,52,17.2,11.1
1954,6,19,57,50,13.9,10
1954,6,20,62,53,16.7,11.7
1954,6,21,58,52,14.4,11.1
1954,6,22,62,49,16.7,9.4
1954,6,23,63,51,17.2,10.6
1954,6,24,59,53,15,11.7
1954,6,25,58,53,14.4,11.7
1954,6,26,59,49,15,9.4
1954,6,27,56,46,13.3,7.8
1954,6,28,57,47,13.9,8.3
1954,6,29,63,46,17.2,7.8
1954,6,30,63,49,17.2,9.4
1954,7,1,60,53,15.6,11.7
1954,7,2,59,49,15,9.4
1954,7,3,59,46,15,7.8
1954,7,4,57,48,13.9,8.9
1954,7,5,57,44,13.9,6.7
1954,7,6,59,47,15,8.3
1954,7,7,61,48,16.1,8.9
1954,7,8,60,49,15.6,9.4
1954,7,9,59,49,15,9.4
1954,7,10,62,53,16.7,11.7
1954,7,11,63,50,17.2,10
1954,7,12,60,50,15.6,10
1954,7,13,70,52,21.1,11.1
1954,7,14,62,54,16.7,12.2
1954,7,15,60,52,15.6,11.1
1954,7,16,63,52,17.2,11.1
1954,7,17,61,52,16.1,11.1
1954,7,18,62,53,16.7,11.7
1954,7,19,62,45,16.7,7.2
1954,7,20,63,53,17.2,11.7
1954,7,21,61,51,16.1,10.6
1954,7,22,63,51,17.2,10.6
1954,7,23,64,53,17.8,11.7
1954,7,24,65,57,18.3,13.9
1954,7,25,63,47,17.2,8.3
1954,7,26,64,45,17.8,7.2
1954,7,27,59,55,15,12.8
1954,7,28,62,49,16.7,9.4
1954,7,29,60,52,15.6,11.1
1954,7,30,60,50,15.6,10
1954,7,31,60,46,15.6,7.8
1954,8,1,62,44,16.7,6.7
1954,8,2,63,48,17.2,8.9
1954,8,3,62,49,16.7,9.4
1954,8,4,66,43,18.9,6.1
1954,8,5,69,52,20.6,11.1
1954,8,6,66,50,18.9,10
1954,8,7,65,45,18.3,7.2
1954,8,8,60,50,15.6,10
1954,8,9,59,45,15,7.2
1954,8,10,61,51,16.1,10.6
1954,8,11,60,48,15.6,8.9
1954,8,12,57,44,13.9,6.7
1954,8,13,63,49,17.2,9.4
1954,8,14,61,50,16.1,10
1954,8,15,63,49,17.2,9.4
1954,8,16,66,37,18.9,2.8
1954,8,17,61,50,16.1,10
1954,8,18,61,51,16.1,10.6
1954,8,19,61,45,16.1,7.2
1954,8,20,63,46,17.2,7.8
1954,8,21,66,45,18.9,7.2
1954,8,22,65,52,18.3,11.1
1954,8,23,69,42,20.6,5.6
1954,8,24,60,42,15.6,5.6
1954,8,25,65,52,18.3,11.1
1954,8,26,71,55,21.7,12.8
1954,8,27,67,55,19.4,12.8
1954,8,28,64,45,17.8,7.2
1954,8,29,65,55,18.3,12.8
1954,8,30,64,51,17.8,10.6
1954,8,31,69,58,20.6,14.4
1954,9,1,73,52,22.8,11.1
1954,9,2,64,52,17.8,11.1
1954,9,3,58,53,14.4,11.7
1954,9,4,63,40,17.2,4.4
1954,9,5,61,50,16.1,10
1954,9,6,64,43,17.8,6.1
1954,9,7,65,52,18.3,11.1
1954,9,8,66,49,18.9,9.4
1954,9,9,58,53,14.4,11.7
1954,9,10,61,50,16.1,10
1954,9,11,61,48,16.1,8.9
1954,9,12,60,49,15.6,9.4
1954,9,13,58,47,14.4,8.3
1954,9,14,57,38,13.9,3.3
1954,9,15,60,48,15.6,8.9
1954,9,16,59,49,15,9.4
1954,9,17,58,48,14.4,8.9
1954,9,18,60,33,15.6,0.6
1954,9,19,59,45,15,7.2
1954,9,20,57,43,13.9,6.1
1954,9,21,57,46,13.9,7.8
1954,9,22,58,38,14.4,3.3
1954,9,23,58,38,14.4,3.3
1954,9,24,61,50,16.1,10
1954,9,25,57,48,13.9,8.9
1954,9,26,56,46,13.3,7.8
1954,9,27,46,34,7.8,1.1
1954,9,28,55,32,12.8,0
1954,9,29,57,41,13.9,5
1954,9,30,59,47,15,8.3
1954,10,1,62,53,16.7,11.7
1954,10,2,63,54,17.2,12.2
1954,10,3,57,50,13.9,10
1954,10,4,59,41,15,5
1954,10,5,57,52,13.9,11.1
1954,10,6,57,40,13.9,4.4
1954,10,7,56,38,13.3,3.3
1954,10,8,60,47,15.6,8.3
1954,10,9,58,50,14.4,10
1954,10,10,59,41,15,5
1954,10,11,60,45,15.6,7.2
1954,10,12,63,51,17.2,10.6
1954,10,13,60,54,15.6,12.2
1954,10,14,53,39,11.7,3.9
1954,10,15,56,45,13.3,7.2
1954,10,16,62,46,16.7,7.8
1954,10,17,62,48,16.7,8.9
1954,10,18,62,59,16.7,15
1954,10,19,55,52,12.8,11.1
1954,10,20,57,48,13.9,8.9
1954,10,21,55,44,12.8,6.7
1954,10,22,54,40,12.2,4.4
1954,10,23,53,46,11.7,7.8
1954,10,24,48,33,8.9,0.6
1954,10,25,50,36,10,2.2
1954,10,26,58,28,14.4,-2.2
1954,10,27,60,39,15.6,3.9
1954,10,28,58,49,14.4,9.4
1954,10,29,56,49,13.3,9.4
1954,10,30,51,43,10.6,6.1
1954,10,31,51,42,10.6,5.6
1954,11,1,52,44,11.1,6.7
1954,11,2,50,30,10,-1.1
1954,11,3,55,33,12.8,0.6
1954,11,4,50,46,10,7.8
1954,11,5,46,32,7.8,0
1954,11,6,49,30,9.4,-1.1
1954,11,7,51,25,10.6,-3.9
1954,11,8,51,33,10.6,0.6
1954,11,9,48,33,8.9,0.6
1954,11,10,58,36,14.4,2.2
1954,11,11,58,40,14.4,4.4
1954,11,12,49,39,9.4,3.9
1954,11,13,53,33,11.7,0.6
1954,11,14,52,39,11.1,3.9
1954,11,15,52,41,11.1,5
1954,11,16,51,30,10.6,-1.1
1954,11,17,49,26,9.4,-3.3
1954,11,18,52,37,11.1,2.8
1954,11,19,49,47,9.4,8.3
1954,11,20,51,45,10.6,7.2
1954,11,21,45,32,7.2,0
1954,11,22,44,33,6.7,0.6
1954,11,23,35,31,1.7,-0.6
1954,11,24,49,24,9.4,-4.4
1954,11,25,46,28,7.8,-2.2
1954,11,26,47,32,8.3,0
1954,11,27,49,33,9.4,0.6
1954,11,28,46,32,7.8,0
1954,11,29,49,36,9.4,2.2
1954,11,30,47,40,8.3,4.4
