Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1850,12,27,NA,NA,NA,NA
1850,12,28,NA,NA,NA,NA
1850,12,29,NA,NA,NA,NA
1850,12,30,NA,NA,NA,NA
1850,12,31,NA,NA,NA,NA
1851,1,1,NA,42.5,NA,5.8
1851,1,2,NA,38,NA,3.3
1851,1,3,NA,25.5,NA,-3.6
1851,1,4,49.5,26.5,9.7,-3.1
1851,1,5,48,31,8.9,-0.6
1851,1,6,42,30,5.6,-1.1
1851,1,7,56,32,13.3,0
1851,1,8,46,35,7.8,1.7
1851,1,9,46,31.5,7.8,-0.3
1851,1,10,53,34,11.7,1.1
1851,1,11,54,34,12.2,1.1
1851,1,12,53,36,11.7,2.2
1851,1,13,51,33,10.6,0.6
1851,1,14,51,38,10.6,3.3
1851,1,15,48,33,8.9,0.6
1851,1,16,51.5,33,10.8,0.6
1851,1,17,52,33,11.1,0.6
1851,1,18,47,34,8.3,1.1
1851,1,19,51,34,10.6,1.1
1851,1,20,50,40,10,4.4
1851,1,21,52,29,11.1,-1.7
1851,1,22,44,30,6.7,-1.1
1851,1,23,45,32.5,7.2,0.3
1851,1,24,49,38,9.4,3.3
1851,1,25,47,31,8.3,-0.6
1851,1,26,45,31,7.2,-0.6
1851,1,27,46,31,7.8,-0.6
1851,1,28,48,34,8.9,1.1
1851,1,29,52,35,11.1,1.7
1851,1,30,51,29,10.6,-1.7
1851,1,31,44,28,6.7,-2.2
1851,2,1,44,32,6.7,0
1851,2,2,44,32,6.7,0
1851,2,3,44,30,6.7,-1.1
1851,2,4,43.5,29.5,6.4,-1.4
1851,2,5,50,32,10,0
1851,2,6,46,28.5,7.8,-1.9
1851,2,7,50,31,10,-0.6
1851,2,8,50,37,10,2.8
1851,2,9,49,36,9.4,2.2
1851,2,10,52,39.5,11.1,4.2
1851,2,11,51,41,10.6,5
1851,2,12,51,36,10.6,2.2
1851,2,13,51,36,10.6,2.2
1851,2,14,51,33,10.6,0.6
1851,2,15,51,34,10.6,1.1
1851,2,16,50,36.5,10,2.5
1851,2,17,50,38,10,3.3
1851,2,18,51,38,10.6,3.3
1851,2,19,52,38.5,11.1,3.6
1851,2,20,53,33,11.7,0.6
1851,2,21,52,29,11.1,-1.7
1851,2,22,49,31,9.4,-0.6
1851,2,23,49,32,9.4,0
1851,2,24,50,36,10,2.2
1851,2,25,50,37,10,2.8
1851,2,26,49,34,9.4,1.1
1851,2,27,48,25,8.9,-3.9
1851,2,28,50.5,29,10.3,-1.7
1851,3,1,44,23.5,6.7,-4.7
1851,3,2,48,32,8.9,0
1851,3,3,47,34,8.3,1.1
1851,3,4,51,34,10.6,1.1
1851,3,5,52,38,11.1,3.3
1851,3,6,50,31,10,-0.6
1851,3,7,53,30,11.7,-1.1
1851,3,8,48.5,33,9.2,0.6
1851,3,9,50,36,10,2.2
1851,3,10,50,29,10,-1.7
1851,3,11,50.5,31,10.3,-0.6
1851,3,12,51,34,10.6,1.1
1851,3,13,47,33,8.3,0.6
1851,3,14,50,35,10,1.7
1851,3,15,51,36,10.6,2.2
1851,3,16,52,34,11.1,1.1
1851,3,17,51,34.5,10.6,1.4
1851,3,18,52,34,11.1,1.1
1851,3,19,48.5,38,9.2,3.3
1851,3,20,52,36.5,11.1,2.5
1851,3,21,51,36,10.6,2.2
1851,3,22,49,34,9.4,1.1
1851,3,23,51,36,10.6,2.2
1851,3,24,53,36,11.7,2.2
1851,3,25,53.5,36,11.9,2.2
1851,3,26,50,33,10,0.6
1851,3,27,55,34,12.8,1.1
1851,3,28,51,35,10.6,1.7
1851,3,29,51,35,10.6,1.7
1851,3,30,48,33,8.9,0.6
1851,3,31,50,33,10,0.6
1851,4,1,52,38,11.1,3.3
1851,4,2,50,38,10,3.3
1851,4,3,51.5,41,10.8,5
1851,4,4,61,38.5,16.1,3.6
1851,4,5,54,39.5,12.2,4.2
1851,4,6,54,36,12.2,2.2
1851,4,7,61,35,16.1,1.7
1851,4,8,52,30,11.1,-1.1
1851,4,9,50,34.5,10,1.4
1851,4,10,50,36,10,2.2
1851,4,11,50,38,10,3.3
1851,4,12,53,32,11.7,0
1851,4,13,57,30,13.9,-1.1
1851,4,14,59,31,15,-0.6
1851,4,15,48,31,8.9,-0.6
1851,4,16,61,38,16.1,3.3
1851,4,17,58,42,14.4,5.6
1851,4,18,56,39,13.3,3.9
1851,4,19,52,36,11.1,2.2
1851,4,20,55,40,12.8,4.4
1851,4,21,55,39,12.8,3.9
1851,4,22,56,39,13.3,3.9
1851,4,23,57,36,13.9,2.2
1851,4,24,56,34,13.3,1.1
1851,4,25,60,34,15.6,1.1
1851,4,26,67,36,19.4,2.2
1851,4,27,55,31,12.8,-0.6
1851,4,28,54,32,12.2,0
1851,4,29,51,31,10.6,-0.6
1851,4,30,58,32,14.4,0
1851,5,1,57,37,13.9,2.8
1851,5,2,59,38,15,3.3
1851,5,3,56,38,13.3,3.3
1851,5,4,56,30,13.3,-1.1
1851,5,5,56,33,13.3,0.6
1851,5,6,59,36,15,2.2
1851,5,7,58,40,14.4,4.4
1851,5,8,55,36,12.8,2.2
1851,5,9,62,34,16.7,1.1
1851,5,10,56,36,13.3,2.2
1851,5,11,61,36,16.1,2.2
1851,5,12,68,39,20,3.9
1851,5,13,71,44,21.7,6.7
1851,5,14,61,46,16.1,7.8
1851,5,15,63,44,17.2,6.7
1851,5,16,55,43,12.8,6.1
1851,5,17,59,43,15,6.1
1851,5,18,61,43,16.1,6.1
1851,5,19,58,39,14.4,3.9
1851,5,20,61,41,16.1,5
1851,5,21,56,45,13.3,7.2
1851,5,22,56,45,13.3,7.2
1851,5,23,57,41.5,13.9,5.3
1851,5,24,75,51,23.9,10.6
1851,5,25,58,47,14.4,8.3
1851,5,26,58,41,14.4,5
1851,5,27,65,43,18.3,6.1
1851,5,28,63,43,17.2,6.1
1851,5,29,72,46,22.2,7.8
1851,5,30,71,44,21.7,6.7
1851,5,31,69,44,20.6,6.7
1851,6,1,71,44,21.7,6.7
1851,6,2,70,43,21.1,6.1
1851,6,3,69,35,20.6,1.7
1851,6,4,69,33,20.6,0.6
1851,6,5,61,35,16.1,1.7
1851,6,6,56,36,13.3,2.2
1851,6,7,59,39,15,3.9
1851,6,8,59,44,15,6.7
1851,6,9,58,37,14.4,2.8
1851,6,10,55,35,12.8,1.7
1851,6,11,64,38,17.8,3.3
1851,6,12,59,39,15,3.9
1851,6,13,65,40,18.3,4.4
1851,6,14,62,42,16.7,5.6
1851,6,15,76,44,24.4,6.7
1851,6,16,58,43,14.4,6.1
1851,6,17,63,40,17.2,4.4
1851,6,18,67,44,19.4,6.7
1851,6,19,60,46,15.6,7.8
1851,6,20,62,46,16.7,7.8
1851,6,21,65,46,18.3,7.8
1851,6,22,66,41,18.9,5
1851,6,23,66,39,18.9,3.9
1851,6,24,68,47,20,8.3
1851,6,25,70,49,21.1,9.4
1851,6,26,70,44,21.1,6.7
1851,6,27,78,48,25.6,8.9
1851,6,28,91,53,32.8,11.7
1851,6,29,81,53,27.2,11.7
1851,6,30,71,52,21.7,11.1
