Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1851,4,28,56,35,13.3,1.7
1851,4,29,52,38,11.1,3.3
1851,4,30,59,39,15,3.9
1851,5,1,58,38,14.4,3.3
1851,5,2,58,39,14.4,3.9
1851,5,3,53,38,11.7,3.3
1851,5,4,61,39,16.1,3.9
1851,5,5,61,37,16.1,2.8
1851,5,6,56,38,13.3,3.3
1851,5,7,57,41,13.9,5
1851,5,8,54,44,12.2,6.7
1851,5,9,52,44,11.1,6.7
1851,5,10,54,43,12.2,6.1
1851,5,11,70,47,21.1,8.3
1851,5,12,55,42,12.8,5.6
1851,5,13,59,46,15,7.8
1851,5,14,63,48,17.2,8.9
1851,5,15,72,48,22.2,8.9
1851,5,16,62,49,16.7,9.4
1851,5,17,58,48,14.4,8.9
1851,5,18,65,49,18.3,9.4
1851,5,19,67,48,19.4,8.9
1851,5,20,65,44,18.3,6.7
1851,5,21,64,51,17.8,10.6
1851,5,22,64,52,17.8,11.1
1851,5,23,62,44,16.7,6.7
1851,5,24,67,45,19.4,7.2
1851,5,25,67,44,19.4,6.7
1851,5,26,69,45,20.6,7.2
1851,5,27,65,43,18.3,6.1
1851,5,28,61,45,16.1,7.2
1851,5,29,74,51,23.3,10.6
1851,5,30,63,49,17.2,9.4
1851,5,31,71,44,21.7,6.7
1851,6,1,75,47,23.9,8.3
1851,6,2,76,45,24.4,7.2
1851,6,3,66,48,18.9,8.9
1851,6,4,60,40,15.6,4.4
1851,6,5,65,44,18.3,6.7
1851,6,6,65,45,18.3,7.2
1851,6,7,63,46,17.2,7.8
1851,6,8,64,50,17.8,10
1851,6,9,67,48,19.4,8.9
1851,6,10,64,44,17.8,6.7
1851,6,11,62,45,16.7,7.2
1851,6,12,64,46,17.8,7.8
1851,6,13,65,47,18.3,8.3
1851,6,14,66,49,18.9,9.4
1851,6,15,62,51,16.7,10.6
1851,6,16,64,51,17.8,10.6
1851,6,17,66,52,18.9,11.1
1851,6,18,67,51,19.4,10.6
1851,6,19,65,50,18.3,10
1851,6,20,67,51,19.4,10.6
1851,6,21,67,51,19.4,10.6
1851,6,22,68,52,20,11.1
1851,6,23,67,53,19.4,11.7
1851,6,24,69,52,20.6,11.1
1851,6,25,68,54,20,12.2
1851,6,26,71,53,21.7,11.7
1851,6,27,81,55,27.2,12.8
1851,6,28,80,57,26.7,13.9
1851,6,29,88,59,31.1,15
1851,6,30,83,59,28.3,15
1851,7,1,79,59,26.1,15
1851,7,2,79,56,26.1,13.3
1851,7,3,78,56,25.6,13.3
1851,7,4,83,57,28.3,13.9
1851,7,5,80,54,26.7,12.2
1851,7,6,72,50,22.2,10
1851,7,7,74,53,23.3,11.7
1851,7,8,68,58,20,14.4
1851,7,9,74,50,23.3,10
1851,7,10,68,54,20,12.2
1851,7,11,72,50,22.2,10
1851,7,12,74,52,23.3,11.1
1851,7,13,70,51,21.1,10.6
1851,7,14,68,50,20,10
1851,7,15,63,50,17.2,10
1851,7,16,66,47,18.9,8.3
1851,7,17,63,47,17.2,8.3
1851,7,18,68,48,20,8.9
1851,7,19,76,53,24.4,11.7
1851,7,20,64,52,17.8,11.1
1851,7,21,69,50,20.6,10
1851,7,22,73,50,22.8,10
1851,7,23,71,49,21.7,9.4
1851,7,24,64,53,17.8,11.7
1851,7,25,67,54,19.4,12.2
1851,7,26,68,51,20,10.6
1851,7,27,64,50,17.8,10
1851,7,28,63,51,17.2,10.6
1851,7,29,67,55,19.4,12.8
1851,7,30,81,56,27.2,13.3
1851,7,31,71,56,21.7,13.3
1851,8,1,70,55,21.1,12.8
1851,8,2,65,52,18.3,11.1
1851,8,3,66,53,18.9,11.7
1851,8,4,66,55,18.9,12.8
1851,8,5,69,52,20.6,11.1
1851,8,6,79,53,26.1,11.7
1851,8,7,73,54,22.8,12.2
1851,8,8,77,56,25,13.3
1851,8,9,79,54,26.1,12.2
1851,8,10,65,53,18.3,11.7
1851,8,11,69,58,20.6,14.4
1851,8,12,68,56,20,13.3
1851,8,13,69,59,20.6,15
1851,8,14,71,58,21.7,14.4
1851,8,15,69,57,20.6,13.9
1851,8,16,72,53,22.2,11.7
1851,8,17,65,52,18.3,11.1
1851,8,18,68,52,20,11.1
1851,8,19,75,53,23.9,11.7
1851,8,20,72,54,22.2,12.2
1851,8,21,73,57,22.8,13.9
1851,8,22,71,59,21.7,15
1851,8,23,66,56,18.9,13.3
1851,8,24,63,49,17.2,9.4
1851,8,25,64,49,17.8,9.4
1851,8,26,66,54,18.9,12.2
1851,8,27,67,56,19.4,13.3
1851,8,28,65,50,18.3,10
1851,8,29,64,48,17.8,8.9
1851,8,30,65,45,18.3,7.2
1851,8,31,63,50,17.2,10
1851,9,1,64,55,17.8,12.8
1851,9,2,65,57,18.3,13.9
1851,9,3,72,61,22.2,16.1
1851,9,4,71,57,21.7,13.9
1851,9,5,73,56,22.8,13.3
1851,9,6,71,53,21.7,11.7
1851,9,7,70,51,21.1,10.6
1851,9,8,73,56,22.8,13.3
1851,9,9,69,55,20.6,12.8
1851,9,10,68,54,20,12.2
1851,9,11,65,53,18.3,11.7
1851,9,12,72,50,22.2,10
1851,9,13,75,51,23.9,10.6
1851,9,14,74,48,23.3,8.9
1851,9,15,72,50,22.2,10
1851,9,16,73,49,22.8,9.4
1851,9,17,71,48,21.7,8.9
1851,9,18,69,47,20.6,8.3
1851,9,19,65,54,18.3,12.2
1851,9,20,66,55,18.9,12.8
1851,9,21,65,54,18.3,12.2
1851,9,22,68,55,20,12.8
1851,9,23,65,56,18.3,13.3
1851,9,24,63,52,17.2,11.1
1851,9,25,61,48,16.1,8.9
1851,9,26,56,41,13.3,5
1851,9,27,55,45,12.8,7.2
1851,9,28,56,46,13.3,7.8
1851,9,29,58,45,14.4,7.2
1851,9,30,57,47,13.9,8.3
1851,10,1,59,48,15,8.9
1851,10,2,58,47,14.4,8.3
1851,10,3,55,45,12.8,7.2
1851,10,4,59,47,15,8.3
1851,10,5,57,45,13.9,7.2
1851,10,6,58,43,14.4,6.1
1851,10,7,58,44,14.4,6.7
1851,10,8,57,45,13.9,7.2
1851,10,9,61,50,16.1,10
1851,10,10,60,48,15.6,8.9
1851,10,11,61,49,16.1,9.4
1851,10,12,60,48,15.6,8.9
1851,10,13,59,47,15,8.3
1851,10,14,57,50,13.9,10
1851,10,15,57,46,13.9,7.8
1851,10,16,59,45,15,7.2
1851,10,17,61,49,16.1,9.4
1851,10,18,59,42,15,5.6
1851,10,19,58,43,14.4,6.1
1851,10,20,60,47,15.6,8.3
1851,10,21,59,51,15,10.6
1851,10,22,60,52,15.6,11.1
1851,10,23,59,51,15,10.6
1851,10,24,61,52,16.1,11.1
1851,10,25,60,51,15.6,10.6
1851,10,26,60,50,15.6,10
1851,10,27,61,52,16.1,11.1
1851,10,28,59,49,15,9.4
1851,10,29,60,42,15.6,5.6
1851,10,30,60,39,15.6,3.9
1851,10,31,59,40,15,4.4
1851,11,1,49,41,9.4,5
1851,11,2,49,38,9.4,3.3
1851,11,3,45,35,7.2,1.7
1851,11,4,46,34,7.8,1.1
1851,11,5,46,32,7.8,0
1851,11,6,48,34,8.9,1.1
1851,11,7,51,41,10.6,5
1851,11,8,52,42,11.1,5.6
1851,11,9,51,41,10.6,5
1851,11,10,50,42,10,5.6
1851,11,11,50,42,10,5.6
1851,11,12,50,39,10,3.9
1851,11,13,51,41,10.6,5
1851,11,14,52,40,11.1,4.4
1851,11,15,51,39,10.6,3.9
1851,11,16,50,37,10,2.8
1851,11,17,51,30,10.6,-1.1
1851,11,18,44,32,6.7,0
1851,11,19,46,35,7.8,1.7
1851,11,20,50,37,10,2.8
1851,11,21,50,37,10,2.8
1851,11,22,49,36,9.4,2.2
1851,11,23,49,34,9.4,1.1
1851,11,24,50,39,10,3.9
1851,11,25,51,36,10.6,2.2
1851,11,26,49,35,9.4,1.7
1851,11,27,48,34,8.9,1.1
1851,11,28,44,32,6.7,0
1851,11,29,42,31,5.6,-0.6
1851,11,30,41,30,5,-1.1
1851,12,1,42,31,5.6,-0.6
1851,12,2,43,32,6.1,0
1851,12,3,45,34,7.2,1.1
1851,12,4,49,38,9.4,3.3
1851,12,5,50,41,10,5
1851,12,6,55,46,12.8,7.8
1851,12,7,54,46,12.2,7.8
1851,12,8,52,46,11.1,7.8
1851,12,9,51,45,10.6,7.2
1851,12,10,50,43,10,6.1
1851,12,11,48,39,8.9,3.9
1851,12,12,49,37,9.4,2.8
1851,12,13,50,36,10,2.2
1851,12,14,46,36,7.8,2.2
1851,12,15,48,35,8.9,1.7
1851,12,16,49,44,9.4,6.7
1851,12,17,51,45,10.6,7.2
1851,12,18,50,44,10,6.7
1851,12,19,51,43,10.6,6.1
1851,12,20,50,42,10,5.6
1851,12,21,51,43,10.6,6.1
1851,12,22,48,39,8.9,3.9
1851,12,23,49,41,9.4,5
1851,12,24,48,42,8.9,5.6
1851,12,25,49,43,9.4,6.1
1851,12,26,48,42,8.9,5.6
1851,12,27,47,40,8.3,4.4
1851,12,28,45,37,7.2,2.8
1851,12,29,46,38,7.8,3.3
1851,12,30,48,37,8.9,2.8
1851,12,31,45,36,7.2,2.2
1852,1,1,44,36,6.7,2.2
1852,1,2,46,37,7.8,2.8
1852,1,3,45,36,7.2,2.2
1852,1,4,47,36,8.3,2.2
1852,1,5,49,37,9.4,2.8
1852,1,6,48,36,8.9,2.2
1852,1,7,46,37,7.8,2.8
1852,1,8,48,36,8.9,2.2
1852,1,9,47,31,8.3,-0.6
1852,1,10,39,30,3.9,-1.1
1852,1,11,44,32,6.7,0
1852,1,12,46,34,7.8,1.1
1852,1,13,45,31,7.2,-0.6
1852,1,14,45,37,7.2,2.8
1852,1,15,47,44,8.3,6.7
1852,1,16,48,43,8.9,6.1
1852,1,17,47,39,8.3,3.9
1852,1,18,47,40,8.3,4.4
1852,1,19,46,41,7.8,5
1852,1,20,48,42,8.9,5.6
1852,1,21,48,39,8.9,3.9
1852,1,22,49,39,9.4,3.9
1852,1,23,50,38,10,3.3
1852,1,24,49,40,9.4,4.4
1852,1,25,48,37,8.9,2.8
1852,1,26,49,39,9.4,3.9
1852,1,27,48,37,8.9,2.8
1852,1,28,51,38,10.6,3.3
1852,1,29,47,39,8.3,3.9
1852,1,30,43,37,6.1,2.8
1852,1,31,42,36,5.6,2.2
1852,2,1,44,37,6.7,2.8
1852,2,2,52,38,11.1,3.3
1852,2,3,48,35,8.9,1.7
1852,2,4,56,34,13.3,1.1
1852,2,5,49,38,9.4,3.3
1852,2,6,50,40,10,4.4
1852,2,7,46,40,7.8,4.4
1852,2,8,50,45,10,7.2
1852,2,9,50,33,10,0.6
1852,2,10,41,35,5,1.7
1852,2,11,45,34,7.2,1.1
1852,2,12,45,39,7.2,3.9
1852,2,13,46,38,7.8,3.3
1852,2,14,47,33,8.3,0.6
1852,2,15,49,41,9.4,5
1852,2,16,50,40,10,4.4
1852,2,17,49,43,9.4,6.1
1852,2,18,51,36,10.6,2.2
1852,2,19,40,30,4.4,-1.1
1852,2,20,42,31,5.6,-0.6
1852,2,21,40,31,4.4,-0.6
1852,2,22,48,34,8.9,1.1
1852,2,23,51,40,10.6,4.4
1852,2,24,48,30,8.9,-1.1
1852,2,25,45,31,7.2,-0.6
1852,2,26,42,32,5.6,0
1852,2,27,45,36,7.2,2.2
1852,2,28,46,41,7.8,5
1852,2,29,47,31,8.3,-0.6
1852,3,1,46,35,7.8,1.7
1852,3,2,45,33,7.2,0.6
1852,3,3,46,31,7.8,-0.6
1852,3,4,45,36,7.2,2.2
1852,3,5,46,39,7.8,3.9
1852,3,6,47,40,8.3,4.4
1852,3,7,50,39,10,3.9
1852,3,8,49,42,9.4,5.6
1852,3,9,49,41,9.4,5
1852,3,10,48,37,8.9,2.8
1852,3,11,47,38,8.3,3.3
1852,3,12,48,36,8.9,2.2
1852,3,13,51,31,10.6,-0.6
1852,3,14,49,37,9.4,2.8
1852,3,15,46,36,7.8,2.2
1852,3,16,52,41,11.1,5
1852,3,17,51,42,10.6,5.6
1852,3,18,49,41,9.4,5
1852,3,19,50,40,10,4.4
1852,3,20,49,39,9.4,3.9
1852,3,21,49,41,9.4,5
1852,3,22,49,44,9.4,6.7
1852,3,23,51,43,10.6,6.1
1852,3,24,55,42,12.8,5.6
1852,3,25,49,40,9.4,4.4
1852,3,26,48,37,8.9,2.8
1852,3,27,49,39,9.4,3.9
1852,3,28,48,35,8.9,1.7
1852,3,29,50,38,10,3.3
1852,3,30,48,41,8.9,5
1852,3,31,49,42,9.4,5.6
1852,4,1,49,41,9.4,5
1852,4,2,49,43,9.4,6.1
1852,4,3,55,42,12.8,5.6
1852,4,4,56,40,13.3,4.4
1852,4,5,54,41,12.2,5
1852,4,6,53,40,11.7,4.4
1852,4,7,54,41,12.2,5
1852,4,8,59,41,15,5
1852,4,9,61,40,16.1,4.4
1852,4,10,65,40,18.3,4.4
1852,4,11,63,42,17.2,5.6
1852,4,12,69,45,20.6,7.2
1852,4,13,59,42,15,5.6
1852,4,14,61,44,16.1,6.7
1852,4,15,69,46,20.6,7.8
1852,4,16,68,44,20,6.7
1852,4,17,62,44,16.7,6.7
1852,4,18,64,42,17.8,5.6
1852,4,19,62,45,16.7,7.2
1852,4,20,63,45,17.2,7.2
1852,4,21,56,44,13.3,6.7
1852,4,22,56,45,13.3,7.2
1852,4,23,55,44,12.8,6.7
1852,4,24,56,43,13.3,6.1
1852,4,25,58,42,14.4,5.6
1852,4,26,66,45,18.9,7.2
1852,4,27,65,44,18.3,6.7
1852,4,28,59,42,15,5.6
1852,4,29,61,40,16.1,4.4
1852,4,30,58,39,14.4,3.9
1852,5,1,NA,NA,NA,NA
1852,5,2,NA,NA,NA,NA
1852,5,3,NA,NA,NA,NA
1852,5,4,NA,NA,NA,NA
1852,5,5,NA,NA,NA,NA
1852,5,6,NA,NA,NA,NA
1852,5,7,NA,NA,NA,NA
1852,5,8,NA,NA,NA,NA
1852,5,9,NA,NA,NA,NA
1852,5,10,NA,NA,NA,NA
1852,5,11,NA,NA,NA,NA
1852,5,12,NA,NA,NA,NA
1852,5,13,NA,NA,NA,NA
1852,5,14,NA,NA,NA,NA
1852,5,15,NA,NA,NA,NA
1852,5,16,NA,NA,NA,NA
1852,5,17,NA,NA,NA,NA
1852,5,18,NA,NA,NA,NA
1852,5,19,NA,NA,NA,NA
1852,5,20,NA,NA,NA,NA
1852,5,21,NA,NA,NA,NA
1852,5,22,NA,NA,NA,NA
1852,5,23,NA,NA,NA,NA
1852,5,24,NA,NA,NA,NA
1852,5,25,NA,NA,NA,NA
1852,5,26,NA,NA,NA,NA
1852,5,27,NA,NA,NA,NA
1852,5,28,NA,NA,NA,NA
1852,5,29,NA,NA,NA,NA
1852,5,30,NA,NA,NA,NA
1852,5,31,NA,NA,NA,NA
1852,6,1,NA,NA,NA,NA
1852,6,2,NA,NA,NA,NA
1852,6,3,NA,NA,NA,NA
1852,6,4,NA,NA,NA,NA
1852,6,5,NA,NA,NA,NA
1852,6,6,NA,NA,NA,NA
1852,6,7,NA,NA,NA,NA
1852,6,8,NA,NA,NA,NA
1852,6,9,NA,NA,NA,NA
1852,6,10,NA,NA,NA,NA
1852,6,11,NA,NA,NA,NA
1852,6,12,NA,NA,NA,NA
1852,6,13,NA,NA,NA,NA
1852,6,14,NA,NA,NA,NA
1852,6,15,NA,NA,NA,NA
1852,6,16,NA,NA,NA,NA
1852,6,17,NA,NA,NA,NA
1852,6,18,NA,NA,NA,NA
1852,6,19,NA,NA,NA,NA
1852,6,20,NA,NA,NA,NA
1852,6,21,NA,NA,NA,NA
1852,6,22,NA,NA,NA,NA
1852,6,23,NA,NA,NA,NA
1852,6,24,NA,NA,NA,NA
1852,6,25,NA,NA,NA,NA
1852,6,26,NA,NA,NA,NA
1852,6,27,NA,NA,NA,NA
1852,6,28,NA,NA,NA,NA
1852,6,29,NA,NA,NA,NA
1852,6,30,NA,NA,NA,NA
1852,7,1,NA,NA,NA,NA
1852,7,2,NA,NA,NA,NA
1852,7,3,NA,NA,NA,NA
1852,7,4,NA,NA,NA,NA
1852,7,5,NA,NA,NA,NA
1852,7,6,NA,NA,NA,NA
1852,7,7,NA,NA,NA,NA
1852,7,8,NA,NA,NA,NA
1852,7,9,NA,NA,NA,NA
1852,7,10,NA,NA,NA,NA
1852,7,11,NA,NA,NA,NA
1852,7,12,NA,NA,NA,NA
1852,7,13,NA,NA,NA,NA
1852,7,14,NA,NA,NA,NA
1852,7,15,NA,NA,NA,NA
1852,7,16,NA,NA,NA,NA
1852,7,17,NA,NA,NA,NA
1852,7,18,NA,NA,NA,NA
1852,7,19,NA,NA,NA,NA
1852,7,20,NA,NA,NA,NA
1852,7,21,NA,NA,NA,NA
1852,7,22,NA,NA,NA,NA
1852,7,23,NA,NA,NA,NA
1852,7,24,NA,NA,NA,NA
1852,7,25,NA,NA,NA,NA
1852,7,26,NA,NA,NA,NA
1852,7,27,NA,NA,NA,NA
1852,7,28,NA,NA,NA,NA
1852,7,29,NA,NA,NA,NA
1852,7,30,NA,NA,NA,NA
1852,7,31,NA,NA,NA,NA
1852,8,1,NA,NA,NA,NA
1852,8,2,NA,NA,NA,NA
1852,8,3,NA,NA,NA,NA
1852,8,4,NA,NA,NA,NA
1852,8,5,NA,NA,NA,NA
1852,8,6,NA,NA,NA,NA
1852,8,7,NA,NA,NA,NA
1852,8,8,NA,NA,NA,NA
1852,8,9,NA,NA,NA,NA
1852,8,10,NA,NA,NA,NA
1852,8,11,NA,NA,NA,NA
1852,8,12,NA,NA,NA,NA
1852,8,13,NA,NA,NA,NA
1852,8,14,NA,NA,NA,NA
1852,8,15,NA,NA,NA,NA
1852,8,16,NA,NA,NA,NA
1852,8,17,NA,NA,NA,NA
1852,8,18,NA,NA,NA,NA
1852,8,19,NA,NA,NA,NA
1852,8,20,NA,NA,NA,NA
1852,8,21,NA,NA,NA,NA
1852,8,22,NA,NA,NA,NA
1852,8,23,NA,NA,NA,NA
1852,8,24,NA,NA,NA,NA
1852,8,25,NA,NA,NA,NA
1852,8,26,NA,NA,NA,NA
1852,8,27,NA,NA,NA,NA
1852,8,28,NA,NA,NA,NA
1852,8,29,NA,NA,NA,NA
1852,8,30,NA,NA,NA,NA
1852,8,31,NA,NA,NA,NA
1852,9,1,NA,NA,NA,NA
1852,9,2,NA,NA,NA,NA
1852,9,3,NA,NA,NA,NA
1852,9,4,NA,NA,NA,NA
1852,9,5,NA,NA,NA,NA
1852,9,6,NA,NA,NA,NA
1852,9,7,NA,NA,NA,NA
1852,9,8,NA,NA,NA,NA
1852,9,9,NA,NA,NA,NA
1852,9,10,NA,NA,NA,NA
1852,9,11,NA,NA,NA,NA
1852,9,12,NA,NA,NA,NA
1852,9,13,NA,NA,NA,NA
1852,9,14,NA,NA,NA,NA
1852,9,15,NA,NA,NA,NA
1852,9,16,NA,NA,NA,NA
1852,9,17,NA,NA,NA,NA
1852,9,18,NA,NA,NA,NA
1852,9,19,NA,NA,NA,NA
1852,9,20,NA,NA,NA,NA
1852,9,21,NA,NA,NA,NA
1852,9,22,NA,NA,NA,NA
1852,9,23,NA,NA,NA,NA
1852,9,24,NA,NA,NA,NA
1852,9,25,NA,NA,NA,NA
1852,9,26,NA,NA,NA,NA
1852,9,27,NA,NA,NA,NA
1852,9,28,NA,NA,NA,NA
1852,9,29,NA,NA,NA,NA
1852,9,30,NA,NA,NA,NA
1852,10,1,NA,NA,NA,NA
1852,10,2,NA,NA,NA,NA
1852,10,3,NA,NA,NA,NA
1852,10,4,NA,NA,NA,NA
1852,10,5,NA,NA,NA,NA
1852,10,6,NA,NA,NA,NA
1852,10,7,NA,NA,NA,NA
1852,10,8,NA,NA,NA,NA
1852,10,9,NA,NA,NA,NA
1852,10,10,NA,NA,NA,NA
1852,10,11,NA,NA,NA,NA
1852,10,12,NA,NA,NA,NA
1852,10,13,NA,NA,NA,NA
1852,10,14,NA,NA,NA,NA
1852,10,15,NA,NA,NA,NA
1852,10,16,NA,NA,NA,NA
1852,10,17,NA,NA,NA,NA
1852,10,18,NA,NA,NA,NA
1852,10,19,NA,NA,NA,NA
1852,10,20,NA,NA,NA,NA
1852,10,21,NA,NA,NA,NA
1852,10,22,NA,NA,NA,NA
1852,10,23,NA,NA,NA,NA
1852,10,24,NA,NA,NA,NA
1852,10,25,NA,NA,NA,NA
1852,10,26,NA,NA,NA,NA
1852,10,27,NA,NA,NA,NA
1852,10,28,NA,NA,NA,NA
1852,10,29,NA,NA,NA,NA
1852,10,30,NA,NA,NA,NA
1852,10,31,NA,NA,NA,NA
1852,11,1,NA,NA,NA,NA
1852,11,2,NA,NA,NA,NA
1852,11,3,NA,NA,NA,NA
1852,11,4,NA,NA,NA,NA
1852,11,5,NA,NA,NA,NA
1852,11,6,NA,NA,NA,NA
1852,11,7,NA,NA,NA,NA
1852,11,8,NA,NA,NA,NA
1852,11,9,NA,NA,NA,NA
1852,11,10,NA,NA,NA,NA
1852,11,11,NA,NA,NA,NA
1852,11,12,NA,NA,NA,NA
1852,11,13,NA,NA,NA,NA
1852,11,14,NA,NA,NA,NA
1852,11,15,NA,NA,NA,NA
1852,11,16,NA,NA,NA,NA
1852,11,17,NA,NA,NA,NA
1852,11,18,NA,NA,NA,NA
1852,11,19,NA,NA,NA,NA
1852,11,20,NA,NA,NA,NA
1852,11,21,NA,NA,NA,NA
1852,11,22,NA,NA,NA,NA
1852,11,23,NA,NA,NA,NA
1852,11,24,NA,NA,NA,NA
1852,11,25,NA,NA,NA,NA
1852,11,26,NA,NA,NA,NA
1852,11,27,NA,NA,NA,NA
1852,11,28,NA,NA,NA,NA
1852,11,29,NA,NA,NA,NA
1852,11,30,NA,NA,NA,NA
1852,12,1,NA,NA,NA,NA
1852,12,2,NA,NA,NA,NA
1852,12,3,NA,NA,NA,NA
1852,12,4,NA,NA,NA,NA
1852,12,5,NA,NA,NA,NA
1852,12,6,NA,NA,NA,NA
1852,12,7,NA,NA,NA,NA
1852,12,8,NA,NA,NA,NA
1852,12,9,NA,NA,NA,NA
1852,12,10,NA,NA,NA,NA
1852,12,11,NA,NA,NA,NA
1852,12,12,NA,NA,NA,NA
1852,12,13,NA,NA,NA,NA
1852,12,14,NA,NA,NA,NA
1852,12,15,NA,NA,NA,NA
1852,12,16,NA,NA,NA,NA
1852,12,17,NA,NA,NA,NA
1852,12,18,NA,NA,NA,NA
1852,12,19,NA,NA,NA,NA
1852,12,20,NA,NA,NA,NA
1852,12,21,NA,NA,NA,NA
1852,12,22,NA,NA,NA,NA
1852,12,23,NA,NA,NA,NA
1852,12,24,NA,NA,NA,NA
1852,12,25,NA,NA,NA,NA
1852,12,26,NA,NA,NA,NA
1852,12,27,NA,NA,NA,NA
1852,12,28,NA,NA,NA,NA
1852,12,29,NA,NA,NA,NA
1852,12,30,NA,NA,NA,NA
1852,12,31,NA,NA,NA,NA
1853,1,1,NA,NA,NA,NA
1853,1,2,NA,NA,NA,NA
1853,1,3,NA,NA,NA,NA
1853,1,4,NA,NA,NA,NA
1853,1,5,NA,NA,NA,NA
1853,1,6,NA,NA,NA,NA
1853,1,7,NA,NA,NA,NA
1853,1,8,NA,NA,NA,NA
1853,1,9,NA,NA,NA,NA
1853,1,10,NA,NA,NA,NA
1853,1,11,NA,NA,NA,NA
1853,1,12,NA,NA,NA,NA
1853,1,13,NA,NA,NA,NA
1853,1,14,NA,NA,NA,NA
